,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower,variable,variable,upper,upper,lower,lower
"(5400.0, 7200.0)",150.0,294.15,292.15,280.15,0.010714297230660072,7200.0,0.0,,,,,,,,,,,,293.2131441354921,303.15,288.15,0.012593343540544656,0.05,0.0,,,,,,,,,,,,
"(5400.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,,293.1858901184132,303.15,288.15,,,,0.0,6.661713075862912e-06,inf,inf,-inf,-inf,293.1858901184132,0.1641654426179695,inf,inf,-inf,-inf
"(5400.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,,293.11461628979333,303.15,288.15,,,,0.0,6.661713074253557e-06,inf,inf,-inf,-inf,293.11461628979333,0.16326786680870894,inf,inf,-inf,-inf
"(5400.0, 8100.0)",150.0,294.15,292.15,280.15,0.010714297046767357,8100.0,0.0,,,,,,,,,,,,293.089694243072,303.15,288.15,-9.62490153102028e-09,0.05,0.0,,,,,,,,,,,,
"(5400.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,,293.3749830508521,303.15,288.15,,,,0.0,6.6617153898251625e-06,inf,inf,-inf,-inf,293.3749830508521,-1.272891596138641e-07,inf,inf,-inf,-inf
"(5400.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,,294.1544065951627,303.15,288.15,,,,0.0,0.004403663755360698,inf,inf,-inf,-inf,294.1544065951627,-1.3479103447881195e-07,inf,inf,-inf,-inf
"(5400.0, 9000.0)",150.0,294.15,292.15,280.15,0.010714297096013164,9000.0,0.0,,,,,,,,,,,,294.4396954224329,303.15,288.15,0.021387747727799892,0.05,0.0,,,,,,,,,,,,
"(5400.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,,294.1500170877683,303.15,288.15,,,,0.0,1.7189320904331456e-05,inf,inf,-inf,-inf,294.1500170877683,0.2994288336580757,inf,inf,-inf,-inf
"(5400.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,,293.41443611841765,303.15,288.15,,,,0.0,6.661716362428487e-06,inf,inf,-inf,-inf,293.41443611841765,0.2836964134522343,inf,inf,-inf,-inf
"(5400.0, 9900.0)",150.0,294.15,292.15,280.15,0.01071429708282645,9900.0,0.0,,,,,,,,,,,,293.1656318104365,303.15,288.15,0.003007012448849599,0.05,0.0,,,,,,,,,,,,
"(5400.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,,293.3758750179565,303.15,288.15,,,,0.0,6.661715409678011e-06,inf,inf,-inf,-inf,293.3758750179565,0.03977037082592422,inf,inf,-inf,-inf
"(5400.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,,293.9442049250756,303.15,288.15,,,,0.0,6.66178899509106e-06,inf,inf,-inf,-inf,293.9442049250756,0.041479345931684834,inf,inf,-inf,-inf
"(5400.0, 10800.0)",150.0,294.15,292.15,280.15,0.010714297086358127,10800.0,0.0,,,,,,,,,,,,294.15000808502725,303.15,288.15,0.010714608973977637,0.05,0.0,,,,,,,,,,,,
"(5400.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,,294.14999940454067,303.15,288.15,,,,0.0,8.718447055701555e-06,inf,inf,-inf,-inf,294.14999940454067,0.15000451925557334,inf,inf,-inf,-inf
"(5400.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,,294.1499765577935,303.15,288.15,,,,0.0,7.353323048361126e-06,inf,inf,-inf,-inf,294.1499765577935,0.15000427446161074,inf,inf,-inf,-inf
"(5400.0, 11700.0)",150.0,294.15,292.15,280.15,0.010714297085412565,11700.0,0.0,,,,,,,,,,,,294.14996851329994,303.15,288.15,0.010714178044961263,0.05,0.0,,,,,,,,,,,,
"(5400.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,,294.1499719851559,303.15,288.15,,,,0.0,7.268766098053764e-06,inf,inf,-inf,-inf,294.1499719851559,0.14999819247343024,inf,inf,-inf,-inf
"(5400.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,,294.149981122977,303.15,288.15,,,,0.0,7.46418587448086e-06,inf,inf,-inf,-inf,294.149981122977,0.14999829037767276,inf,inf,-inf,-inf
"(5400.0, 12600.0)",150.0,294.15,292.15,280.15,0.01071429708566481,12600.0,0.0,,,,,,,,,,,,294.14998434047,303.15,288.15,0.010714329270174487,0.05,0.0,,,,,,,,,,,,
"(5400.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,,294.149983508604,303.15,288.15,,,,0.0,7.5369845384676e-06,inf,inf,-inf,-inf,294.149983508604,0.15000043308819608,inf,inf,-inf,-inf
"(5400.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,,294.14998131915877,303.15,288.15,,,,0.0,7.4697268063306985e-06,inf,inf,-inf,-inf,294.14998131915877,0.15000040962975922,inf,inf,-inf,-inf
"(5400.0, 13500.0)",150.0,294.15,292.15,280.15,0.010714297085598453,13500.0,0.0,,,,,,,,,,,,294.1499805482393,303.15,288.15,0.010714291880931145,0.05,0.0,,,,,,,,,,,,
"(5400.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,,294.1499807779972,303.15,288.15,,,,0.0,7.454618902586716e-06,inf,inf,-inf,-inf,294.1499807779972,0.1499998803828878,inf,inf,-inf,-inf
"(5400.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,,294.149981382713,303.15,288.15,,,,0.0,7.471537750114513e-06,inf,inf,-inf,-inf,294.149981382713,0.14999988686198912,inf,inf,-inf,-inf
"(5400.0, 14400.0)",150.0,294.15,292.15,280.15,0.01071429708561566,14400.0,0.0,,,,,,,,,,,,294.1499815956373,303.15,288.15,0.010714302115065999,0.05,0.0,,,,,,,,,,,,
"(5400.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,,294.14998153461954,303.15,288.15,,,,0.0,7.475898257129243e-06,inf,inf,-inf,-inf,294.14998153461954,0.15000003176725935,inf,inf,-inf,-inf
"(5400.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,,294.1499813740227,303.15,288.15,,,,0.0,7.47128966037345e-06,inf,inf,-inf,-inf,294.1499813740227,0.15000003004657617,inf,inf,-inf,-inf
"(5400.0, 15300.0)",150.0,294.15,292.15,280.15,0.010714297085611692,15300.0,0.0,,,,,,,,,,,,294.14998131747507,303.15,288.15,0.010714299390685814,0.05,0.0,,,,,,,,,,,,
"(5400.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,,294.14998133384995,303.15,288.15,,,,0.0,7.470144726000004e-06,inf,inf,-inf,-inf,294.14998133384995,0.1499999914748815,inf,inf,-inf,-inf
"(5400.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,,294.14998137694823,303.15,288.15,,,,0.0,7.471373162605858e-06,inf,inf,-inf,-inf,294.14998137694823,0.14999999193664973,inf,inf,-inf,-inf
"(5400.0, 16200.0)",150.0,294.15,292.15,280.15,0.010714297085612822,16200.0,0.0,,,,,,,,,,,,294.14998139212315,303.15,288.15,0.01071430012133875,0.05,0.0,,,,,,,,,,,,
"(5400.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813877411,303.15,288.15,,,,0.0,7.471681358577333e-06,inf,inf,-inf,-inf,294.1499813877411,0.15000000228141508,inf,inf,-inf,-inf
"(5400.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813762078,303.15,288.15,,,,0.0,7.471352026471401e-06,inf,inf,-inf,-inf,294.1499813762078,0.15000000215784356,inf,inf,-inf,-inf
"(5400.0, 17100.0)",150.0,294.15,292.15,280.15,0.010714297085612256,17100.0,0.0,,,,,,,,,,,,294.14998137214644,303.15,288.15,0.010714299925774844,0.05,0.0,,,,,,,,,,,,
"(5400.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813733201,303.15,288.15,,,,0.0,7.4712696091869776e-06,inf,inf,-inf,-inf,294.1499813733201,0.14999999938901282,inf,inf,-inf,-inf
"(5400.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137640913,303.15,288.15,,,,0.0,7.4713577736208194e-06,inf,inf,-inf,-inf,294.14998137640913,0.1499999994221097,inf,inf,-inf,-inf
"(5400.0, 18000.0)",150.0,294.15,292.15,280.15,0.010714297085612575,18000.0,0.0,,,,,,,,,,,,294.14998137749643,303.15,288.15,0.010714299978146864,0.05,0.0,,,,,,,,,,,,
"(5400.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137718226,303.15,288.15,,,,0.0,7.471379842866539e-06,inf,inf,-inf,-inf,294.14998137718226,0.1500000001636006,inf,inf,-inf,-inf
"(5400.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763554,303.15,288.15,,,,0.0,7.471356240937081e-06,inf,inf,-inf,-inf,294.1499813763554,0.1500000001547417,inf,inf,-inf,-inf
"(5400.0, 18900.0)",150.0,294.15,292.15,280.15,0.010714297085612988,18900.0,0.0,,,,,,,,,,,,294.1499813760639,303.15,288.15,0.010714299964123243,0.05,0.0,,,,,,,,,,,,
"(5400.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813761481,303.15,288.15,,,,0.0,7.471350323805885e-06,inf,inf,-inf,-inf,294.1499813761481,0.14999999995619026,inf,inf,-inf,-inf
"(5400.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636985,303.15,288.15,,,,0.0,7.47135665319993e-06,inf,inf,-inf,-inf,294.14998137636985,0.14999999995856586,inf,inf,-inf,-inf
"(5400.0, 19800.0)",150.0,294.15,292.15,280.15,0.010714297085612239,19800.0,0.0,,,,,,,,,,,,294.1499813764475,303.15,288.15,0.0107142999678784,0.05,0.0,,,,,,,,,,,,
"(5400.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,,294.149981376425,303.15,288.15,,,,0.0,7.471358226953742e-06,inf,inf,-inf,-inf,294.149981376425,0.15000000001172886,inf,inf,-inf,-inf
"(5400.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636593,303.15,288.15,,,,0.0,7.471356541768881e-06,inf,inf,-inf,-inf,294.14998137636593,0.15000000001109612,inf,inf,-inf,-inf
"(5400.0, 20700.0)",150.0,294.15,292.15,280.15,0.010714297085612277,20700.0,0.0,,,,,,,,,,,,294.14998137634484,303.15,288.15,0.010714299966873054,0.05,0.0,,,,,,,,,,,,
"(5400.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763509,303.15,288.15,,,,0.0,7.4713561121618496e-06,inf,inf,-inf,-inf,294.1499813763509,0.14999999999686037,inf,inf,-inf,-inf
"(5400.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,,294.149981376367,303.15,288.15,,,,0.0,7.471356571424237e-06,inf,inf,-inf,-inf,294.149981376367,0.14999999999703273,inf,inf,-inf,-inf
"(5400.0, 21600.0)",150.0,294.15,292.15,280.15,0.010714297085612242,21600.0,0.0,,,,,,,,,,,,294.1499813763723,303.15,288.15,0.010714299967141419,0.05,0.0,,,,,,,,,,,,
"(5400.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137637076,303.15,288.15,,,,0.0,7.47135667817917e-06,inf,inf,-inf,-inf,294.14998137637076,0.15000000000082997,inf,inf,-inf,-inf
"(5400.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763667,303.15,288.15,,,,0.0,7.471356563650268e-06,inf,inf,-inf,-inf,294.1499813763667,0.15000000000078703,inf,inf,-inf,-inf
"(5400.0, 22500.0)",150.0,294.15,292.15,280.15,0.010714297085612345,22500.0,0.0,,,,,,,,,,,,294.14998137636496,303.15,288.15,0.010714299967069615,0.05,0.0,,,,,,,,,,,,
"(5400.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763654,303.15,288.15,,,,0.0,7.471356526658681e-06,inf,inf,-inf,-inf,294.1499813763654,0.14999999999976768,inf,inf,-inf,-inf
"(5400.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.471356565197383e-06,inf,inf,-inf,-inf,294.1499813763668,0.1499999999997823,inf,inf,-inf,-inf
"(5400.0, 23400.0)",150.0,294.15,292.15,280.15,0.01071429708561195,23400.0,0.0,,,,,,,,,,,,294.14998137636695,303.15,288.15,0.010714299967089145,0.05,0.0,,,,,,,,,,,,
"(5400.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763669,303.15,288.15,,,,0.0,7.471356567717986e-06,inf,inf,-inf,-inf,294.1499813763669,0.15000000000005664,inf,inf,-inf,-inf
"(5400.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.471356564964226e-06,inf,inf,-inf,-inf,294.1499813763668,0.15000000000005567,inf,inf,-inf,-inf
"(5400.0, 24300.0)",150.0,294.15,292.15,280.15,0.01071429708561221,24300.0,0.0,,,,,,,,,,,,294.14998137636644,303.15,288.15,0.01071429996708491,0.05,0.0,,,,,,,,,,,,
"(5400.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763665,303.15,288.15,,,,0.0,7.4713565563942825e-06,inf,inf,-inf,-inf,294.1499813763665,0.14999999999999322,inf,inf,-inf,-inf
"(5400.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.471356565056493e-06,inf,inf,-inf,-inf,294.1499813763668,0.1499999999999964,inf,inf,-inf,-inf
"(5400.0, 25200.0)",150.0,294.15,292.15,280.15,0.010714297085612001,25200.0,0.0,,,,,,,,,,,,294.14998137636655,303.15,288.15,0.01071429996708557,0.05,0.0,,,,,,,,,,,,
"(5400.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559350769e-06,inf,inf,-inf,-inf,294.1499813763666,0.15000000000000352,inf,inf,-inf,-inf
"(5400.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636684,303.15,288.15,,,,0.0,7.471356565560935e-06,inf,inf,-inf,-inf,294.14998137636684,0.1500000000000058,inf,inf,-inf,-inf
"(5400.0, 26100.0)",150.0,294.15,292.15,280.15,0.010714297085612409,26100.0,0.0,,,,,,,,,,,,294.1499813763665,303.15,288.15,0.01071429996708523,0.05,0.0,,,,,,,,,,,,
"(5400.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356558075087e-06,inf,inf,-inf,-inf,294.14998137636655,0.14999999999999833,inf,inf,-inf,-inf
"(5400.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763668,303.15,288.15,,,,0.0,7.471356565292036e-06,inf,inf,-inf,-inf,294.1499813763668,0.15000000000000097,inf,inf,-inf,-inf
"(5400.0, 27000.0)",150.0,294.15,292.15,280.15,0.01071429708561321,27000.0,0.0,,,,,,,,,,,,294.14998137636655,303.15,288.15,0.010714299967086123,0.05,0.0,,,,,,,,,,,,
"(5400.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559112467e-06,inf,inf,-inf,-inf,294.1499813763666,0.15000000000001118,inf,inf,-inf,-inf
"(5400.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763667,303.15,288.15,,,,0.0,7.47135656373915e-06,inf,inf,-inf,-inf,294.1499813763667,0.15000000000001287,inf,inf,-inf,-inf
"(5400.0, 27900.0)",150.0,294.15,292.15,280.15,0.010714297085608664,27900.0,0.0,,,,,,,,,,,,294.14998137636644,303.15,288.15,0.01071429996708204,0.05,0.0,,,,,,,,,,,,
"(5400.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356557957122e-06,inf,inf,-inf,-inf,294.14998137636655,0.14999999999995361,inf,inf,-inf,-inf
"(5400.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636707,303.15,288.15,,,,0.0,7.47135657314189e-06,inf,inf,-inf,-inf,294.14998137636707,0.14999999999995917,inf,inf,-inf,-inf
"(5400.0, 28800.0)",150.0,294.15,292.15,280.15,0.010714297085626809,28800.0,0.0,,,,,,,,,,,,294.14998137636695,303.15,288.15,0.010714299967100474,0.05,0.0,,,,,,,,,,,,
"(5400.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636655,303.15,288.15,,,,0.0,7.471356558441972e-06,inf,inf,-inf,-inf,294.14998137636655,0.15000000000021188,inf,inf,-inf,-inf
"(5400.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,,294.14998137636576,303.15,288.15,,,,0.0,7.4713565356771416e-06,inf,inf,-inf,-inf,294.14998137636576,0.15000000000020294,inf,inf,-inf,-inf
"(5400.0, 29700.0)",150.0,294.15,292.15,280.15,0.010714297085558273,29700.0,0.0,,,,,,,,,,,,294.14998137636513,303.15,288.15,0.010714299967031587,0.05,0.0,,,,,,,,,,,,
"(5400.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763666,303.15,288.15,,,,0.0,7.471356559986497e-06,inf,inf,-inf,-inf,294.1499813763666,0.149999999999248,inf,inf,-inf,-inf
"(5400.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763707,303.15,288.15,,,,0.0,7.471356676050966e-06,inf,inf,-inf,-inf,294.1499813763707,0.14999999999929156,inf,inf,-inf,-inf
"(5400.0, 30600.0)",150.0,294.15,292.15,280.15,0.010714297085813626,30600.0,0.0,,,,,,,,,,,,294.1499813763717,303.15,288.15,0.010714299967287899,0.05,0.0,,,,,,,,,,,,
"(5400.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763663,303.15,288.15,,,,0.0,7.471356552955165e-06,inf,inf,-inf,-inf,294.1499813763663,0.1500000000028332,inf,inf,-inf,-inf
"(5400.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,,294.1499813763523,303.15,288.15,,,,0.0,7.47135615124524e-06,inf,inf,-inf,-inf,294.1499813763523,0.15000000000268246,inf,inf,-inf,-inf
"(5400.0, 31500.0)",150.0,294.15,292.15,280.15,0.010714297084858338,31500.0,0.0,,,,,,,,,,,,294.14998137634694,303.15,288.15,0.010714299966329442,0.05,0.0,,,,,,,,,,,,
"(5400.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,,294.1499813763673,303.15,288.15,,,,0.0,7.471356579688799e-06,inf,inf,-inf,-inf,294.1499813763673,0.1499999999894252,inf,inf,-inf,-inf
"(5400.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,,294.149981376421,303.15,288.15,,,,0.0,7.471358112941566e-06,inf,inf,-inf,-inf,294.149981376421,0.14999999999000074,inf,inf,-inf,-inf
"(5400.0, 32400.0)",150.0,294.15,292.15,280.15,0.010714297088429543,32400.0,0.0,,,,,,,,,,,,294.1499813764396,303.15,288.15,0.010714299969910265,0.05,0.0,,,,,,,,,,,,
"(5400.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,,294.14998137636377,303.15,288.15,,,,0.0,7.471356478989731e-06,inf,inf,-inf,-inf,294.14998137636377,0.15000000003951866,inf,inf,-inf,-inf
"(5400.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,,294.1499813761642,303.15,288.15,,,,0.0,7.471350782698142e-06,inf,inf,-inf,-inf,294.1499813761642,0.15000000003738062,inf,inf,-inf,-inf
"(5400.0, 33300.0)",150.0,294.15,292.15,280.15,0.010714297075090641,33300.0,0.0,,,,,,,,,,,,294.1499813760936,303.15,288.15,0.010714299956536964,0.05,0.0,,,,,,,,,,,,
"(5400.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,,294.14998137637707,303.15,288.15,,,,0.0,7.471356858758985e-06,inf,inf,-inf,-inf,294.14998137637707,0.14999999985243548,inf,inf,-inf,-inf
"(5400.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,,294.14998137712337,303.15,288.15,,,,0.0,7.471378161031128e-06,inf,inf,-inf,-inf,294.14998137712337,0.14999999986043147,inf,inf,-inf,-inf
"(5400.0, 34200.0)",150.0,294.15,292.15,280.15,0.010714297124909516,34200.0,0.0,,,,,,,,,,,,294.14998137738576,303.15,288.15,0.010714300006482904,0.05,0.0,,,,,,,,,,,,
"(5400.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813763272,303.15,288.15,,,,0.0,7.471355435542442e-06,inf,inf,-inf,-inf,294.1499813763272,0.15000000055114351,inf,inf,-inf,-inf
"(5400.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,,294.14998137354115,303.15,288.15,,,,0.0,7.471275918433788e-06,inf,inf,-inf,-inf,294.14998137354115,0.15000000052129286,inf,inf,-inf,-inf
"(5400.0, 35100.0)",150.0,294.15,292.15,280.15,0.010714296938878168,35100.0,0.0,,,,,,,,,,,,294.1499813725598,303.15,288.15,0.010714299819973872,0.05,0.0,,,,,,,,,,,,
"(5400.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,,294.14998137651276,303.15,288.15,,,,0.0,7.471360732408136e-06,inf,inf,-inf,-inf,294.14998137651276,0.1499999979420087,inf,inf,-inf,-inf
"(5400.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,,294.14998138691703,303.15,288.15,,,,0.0,7.471657819512511e-06,inf,inf,-inf,-inf,294.14998138691703,0.1499999980534828,inf,inf,-inf,-inf
"(5400.0, 36000.0)",150.0,294.15,292.15,280.15,0.010714297633897186,36000.0,0.0,,,,,,,,,,,,294.14998139058,303.15,288.15,0.010714300516781053,0.05,0.0,,,,,,,,,,,,
"(5400.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813758098,303.15,288.15,,,,0.0,7.47134066615804e-06,inf,inf,-inf,-inf,294.1499813758098,0.15000000768976401,inf,inf,-inf,-inf
"(5400.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,,294.14998133693496,303.15,288.15,,,,0.0,7.470232538915116e-06,inf,inf,-inf,-inf,294.14998133693496,0.15000000727324786,inf,inf,-inf,-inf
"(5400.0, 36900.0)",150.0,294.15,292.15,280.15,0.01071429504220512,36900.0,0.0,,,,,,,,,,,,294.14998132324655,303.15,288.15,0.010714297918414223,0.05,0.0,,,,,,,,,,,,
"(5400.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813782974,303.15,288.15,,,,0.0,7.471411676188045e-06,inf,inf,-inf,-inf,294.1499813782974,0.14999997133932982,inf,inf,-inf,-inf
"(5400.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,,294.1499815231896,303.15,288.15,,,,0.0,7.47556857666915e-06,inf,inf,-inf,-inf,294.1499815231896,0.14999997289174774,inf,inf,-inf,-inf
"(5400.0, 37800.0)",150.0,294.15,292.15,280.15,0.010714304775319256,37800.0,0.0,,,,,,,,,,,,294.1499815742068,303.15,288.15,0.010714307676534366,0.05,0.0,,,,,,,,,,,,
"(5400.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,,294.14998136708425,303.15,288.15,,,,0.0,7.471091688797654e-06,inf,inf,-inf,-inf,294.14998136708425,0.15000010783268908,inf,inf,-inf,-inf
"(5400.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,,294.1499808219442,303.15,288.15,,,,0.0,7.455825328603976e-06,inf,inf,-inf,-inf,294.1499808219442,0.1500001019918908,inf,inf,-inf,-inf
"(5400.0, 38700.0)",150.0,294.15,292.15,280.15,0.010714269181693568,38700.0,0.0,,,,,,,,,,,,294.14998062999615,303.15,288.15,0.010714271990268831,0.05,0.0,,,,,,,,,,,,
"(5400.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,,294.1499813821966,303.15,288.15,,,,0.0,7.4715230025301306e-06,inf,inf,-inf,-inf,294.1499813821966,0.1499996083875539,inf,inf,-inf,-inf
"(5400.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,,294.149983361965,303.15,288.15,,,,0.0,7.532144638979228e-06,inf,inf,-inf,-inf,294.149983361965,0.14999962959933136,inf,inf,-inf,-inf
"(5400.0, 39600.0)",150.0,294.15,292.15,280.15,0.010714412666954139,39600.0,0.0,,,,,,,,,,,,294.14998405905527,303.15,288.15,0.01071441584081572,0.05,0.0,,,,,,,,,,,,
"(5400.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,,294.14998095184865,303.15,288.15,,,,0.0,7.459412341987309e-06,inf,inf,-inf,-inf,294.14998095184865,0.1500016176816056,inf,inf,-inf,-inf
"(5400.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,,294.1499727737805,303.15,288.15,,,,0.0,7.28187048379276e-06,inf,inf,-inf,-inf,294.1499727737805,0.1500015300583829,inf,inf,-inf,-inf
"(5400.0, 40500.0)",150.0,294.15,292.15,280.15,0.010714003520371329,40500.0,0.0,,,,,,,,,,,,294.1499698942254,303.15,288.15,0.01071400511915303,0.05,0.0,,,,,,,,,,,,
"(5400.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,,294.1499778945868,303.15,288.15,,,,0.0,7.382564416649574e-06,inf,inf,-inf,-inf,294.1499778945868,0.14999583483063264,inf,inf,-inf,-inf
"(5400.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,,294.1499989513112,303.15,288.15,,,,0.0,8.649089759021138e-06,inf,inf,-inf,-inf,294.1499989513112,0.14999606043248526,inf,inf,-inf,-inf
"(5400.0, 41400.0)",150.0,294.15,292.15,280.15,0.019945159908741784,41400.0,0.0,,,,,,,,,,,,294.15000636554146,303.15,288.15,0.019945137079760714,0.05,0.0,,,,,,,,,,,,
"(5400.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,,293.9090884434356,303.15,288.15,,,,0.0,6.6617734917799115e-06,inf,inf,-inf,-inf,293.9090884434356,0.2744269050968758,inf,inf,-inf,-inf
"(5400.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,,293.2943998203319,303.15,288.15,,,,0.0,6.661713965646635e-06,inf,inf,-inf,-inf,293.2943998203319,0.26216685624770214,inf,inf,-inf,-inf
"(5400.0, 42300.0)",150.0,294.15,292.15,280.15,7.147238623628339e-08,42300.0,0.0,,,,,,,,,,,,293.0853344394908,303.15,288.15,7.147238986149672e-08,0.05,0.0,,,,,,,,,,,,
"(5400.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,,293.37062123003244,303.15,288.15,,,,0.0,6.661715294110354e-06,inf,inf,-inf,-inf,293.37062123003244,9.449093947640587e-07,inf,inf,-inf,-inf
"(5400.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,,294.1500390388147,303.15,288.15,,,,0.0,3.732720796005186e-05,inf,inf,-inf,-inf,294.1500390388147,1.0006162482583432e-06,inf,inf,-inf,-inf
"(5400.0, 43200.0)",,,,,,,,,,,,,,,,,,,294.4353256846254,303.15,288.15,,,,,,,,,,,,,,,
"(6300.0, 0.0)",150.0,294.15,292.15,280.15,0.010679177905697803,0.0,0.0,1000.0,100000.0,250.0,1.0,900.0,7200.0,900.0,10.0,294.14536703176054,0.010679177905697803,0.0,294.14536703162725,303.15,288.15,0.010679184678198651,0.05,0.0,,,,,,,,,,,,
"(6300.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,,294.14638504857135,303.15,288.15,,,,0.0,6.66781597421661e-06,inf,inf,-inf,-inf,294.14638504857135,0.14946998093668537,inf,inf,-inf,-inf
"(6300.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,,294.1490647577495,303.15,288.15,,,,0.0,6.6932186842762566e-06,inf,inf,-inf,-inf,294.1490647577495,0.14949859850837244,inf,inf,-inf,-inf
"(6300.0, 900.0)",150.0,294.15,292.15,280.15,0.010714593301101366,900.0,0.0,,,,,,,,,,,,294.15000842407284,303.15,288.15,0.031592428088814795,0.05,0.0,,,,,,,,,,,,
