,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(67500.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,290.8966636547342,303.15,288.15,,,,0.020000104777759573,inf,-inf,48.29628062922793,inf,-inf
"(67500.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,290.9447763279135,303.15,288.15,,,,9.629121271501534e-05,inf,-inf,48.29628062922793,inf,-inf
"(67500.0, 29700.0)",298.0,291.0,281.6854489555324,47.518945435144076,29700.0,0.0,,,,,,,,,,,,290.95926177874946,303.15,288.15,47.518945231227754,200.0,0.0,,,,,,
"(67500.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,290.97999712750334,303.15,288.15,,,,0.019999964508634976,inf,-inf,47.518945231227754,inf,-inf
"(67500.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,291.02810951838245,303.15,288.15,,,,9.629225595891454e-05,inf,-inf,47.518945231227754,inf,-inf
"(67500.0, 30600.0)",297.9166666666667,291.0833333333333,281.90910894497785,46.81732102791733,30600.0,0.0,,,,,,,,,,,,291.0425948842253,303.15,288.15,46.81732082426489,200.0,0.0,,,,,,
"(67500.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,291.0633304135375,303.15,288.15,,,,0.020000010974375846,inf,-inf,46.81732082426489,inf,-inf
"(67500.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,291.11144322336764,303.15,288.15,,,,9.629325563934801e-05,inf,-inf,46.81732082426489,inf,-inf
"(67500.0, 31500.0)",297.8333333333333,291.1666666666667,282.1166718528119,46.19614884672218,31500.0,0.0,,,,,,,,,,,,291.12592871534554,303.15,288.15,46.19614864309248,200.0,0.0,,,,,,
"(67500.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,291.1466637614273,303.15,288.15,,,,0.01999999558464486,inf,-inf,46.19614864309248,inf,-inf
"(67500.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,291.1947754500139,303.15,288.15,,,,9.629419839542251e-05,inf,-inf,46.19614864309248,inf,-inf
"(67500.0, 32400.0)",297.75,291.25,282.3072488627977,45.660003004273776,32400.0,0.0,,,,,,,,,,,,291.209260604415,303.15,288.15,45.660002801313176,200.0,0.0,,,,,,
"(67500.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,291.22999708882764,303.15,288.15,,,,0.0200000006842669,inf,-inf,45.660002801313176,inf,-inf
"(67500.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,291.27811211478456,303.15,288.15,,,,9.629515868928548e-05,inf,-inf,45.660002801313176,inf,-inf
"(67500.0, 33300.0)",297.6666666666667,291.3333333333333,282.4800238949205,45.21257577373467,33300.0,0.0,,,,,,,,,,,,291.2925982739795,303.15,288.15,45.2125755696864,200.0,0.0,,,,,,
"(67500.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.31333042301486,303.15,288.15,,,,0.019999998997058406,inf,-inf,45.2125755696864,inf,-inf
"(67500.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.3614353895623,303.15,288.15,,,,9.629593942819596e-05,inf,-inf,45.2125755696864,inf,-inf
"(67500.0, 34200.0)",297.5833333333333,291.4166666666667,282.63425709996795,44.858736649246325,34200.0,0.0,,,,,,,,,,,,291.37591852013566,303.15,288.15,44.85873644884816,200.0,0.0,,,,,,
"(67500.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.3966637549547,303.15,288.15,,,,0.019999999557242024,inf,-inf,44.85873644884816,inf,-inf
"(67500.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.44479908454787,303.15,288.15,,,,9.629719737252097e-05,inf,-inf,44.85873644884816,inf,-inf
"(67500.0, 35100.0)",297.5,291.5,282.7692880276776,44.59825551375159,35100.0,0.0,,,,,,,,,,,,291.4592913566296,303.15,288.15,44.598255304407886,200.0,0.0,,,,,,
"(67500.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.4799970876369,303.15,288.15,,,,0.019999999375143383,inf,-inf,44.598255304407886,inf,-inf
"(67500.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,291.52804075622834,303.15,288.15,,,,9.62969707798336e-05,inf,-inf,44.598255304407886,inf,-inf
"(67500.0, 36000.0)",297.4166666666667,291.5833333333333,282.8845384548868,44.44468716467576,36000.0,0.0,,,,,,,,,,,,291.54250543161163,303.15,288.15,44.44468697927565,200.0,0.0,,,,,,
"(67500.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,291.5633304200797,303.15,288.15,,,,0.01999999943232951,inf,-inf,44.44468697927565,inf,-inf
"(67500.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,291.6116508026843,303.15,288.15,,,,9.630134611774495e-05,inf,-inf,44.44468697927565,inf,-inf
"(67500.0, 36900.0)",297.3333333333333,291.6666666666667,282.9795148615725,44.36830674112777,36900.0,0.0,,,,,,,,,,,,291.6261987893236,303.15,288.15,44.36830649564109,200.0,0.0,,,,,,
"(67500.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,291.6466637525827,303.15,288.15,,,,0.01999999942930639,inf,-inf,44.36830649564109,inf,-inf
"(67500.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,291.6941487658967,303.15,288.15,,,,9.629208449554772e-05,inf,-inf,44.36830649564109,inf,-inf
"(67500.0, 37800.0)",297.25,291.75,283.0538105441804,44.468333342996445,37800.0,0.0,,,,,,,,,,,,291.70844524498114,303.15,288.15,44.468333242040735,200.0,0.0,,,,,,
"(67500.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,291.72999708513095,303.15,288.15,,,,0.019999999380941783,inf,-inf,44.468333242040735,inf,-inf
"(67500.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.78000398734207,303.15,288.15,,,,9.632383993035593e-05,inf,-inf,44.468333242040735,inf,-inf
"(67500.0, 38700.0)",297.1666666666667,291.8333333333333,283.10710735719147,44.45296485039514,38700.0,0.0,,,,,,,,,,,,291.79505974033964,303.15,288.15,44.452964391395426,200.0,0.0,,,,,,
"(67500.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.8133304175552,303.15,288.15,,,,0.019999999456918306,inf,-inf,44.452964391395426,inf,-inf
"(67500.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.85572401190717,303.15,288.15,,,,9.622765896205429e-05,inf,-inf,44.452964391395426,inf,-inf
"(67500.0, 39600.0)",297.0833333333333,291.9166666666667,283.13917707547006,45.209064148833754,39600.0,0.0,,,,,,,,,,,,291.8684875996724,303.15,288.15,45.20906428245454,200.0,0.0,,,,,,
"(67500.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.89666375093304,303.15,288.15,,,,0.0199999985774315,inf,-inf,45.20906428245454,inf,-inf
"(67500.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.96204109370217,303.15,288.15,,,,9.646564592016954e-05,inf,-inf,45.20906428245454,inf,-inf
"(67500.0, 40500.0)",297.0,292.0,283.14988237155904,44.237640231081365,40500.0,0.0,,,,,,,,,,,,291.98172447901203,303.15,288.15,44.23764071705911,200.0,0.0,,,,,,
"(67500.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.98313877924664,303.15,288.15,,,,0.016858303145919247,inf,-inf,44.23764071705911,inf,-inf
"(67500.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.9864203910737,303.15,288.15,,,,0.013576691907324702,inf,-inf,44.23764071705911,inf,-inf
"(67500.0, 41400.0)",297.0,292.0,283.13917740373716,44.60052030087258,41400.0,0.0,,,,,,,,,,,,291.9874083974269,303.15,288.15,44.60051739664998,200.0,0.0,,,,,,
"(67500.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.9938886371488,303.15,288.15,,,,0.0061084493853277395,inf,-inf,44.60051739664998,inf,-inf
"(67500.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,292.0089247877433,303.15,288.15,,,,9.57670102978059e-05,inf,-inf,44.60051739664998,inf,-inf
"(67500.0, 42300.0)",297.0,292.0,283.10710801231994,43.2406293985282,42300.0,0.0,,,,,,,,,,,,292.0134517742065,303.15,288.15,43.24063234610098,200.0,0.0,,,,,,
"(67500.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.990170125577,303.15,288.15,,,,0.009826958422776061,inf,-inf,43.24063234610098,inf,-inf
"(67500.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.9361495353055,303.15,288.15,,,,0.06384754532816087,inf,-inf,43.24063234610098,inf,-inf
"(67500.0, 43200.0)",,,,,,,,,,,,,,,,,,291.91988536720095,303.15,288.15,,,,,,,,,
"(68400.0, 0.0)",297.3333333333333,291.6666666666667,273.32048383937985,90.72943358795433,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,291.72370033644717,90.72943358795433,0.0,291.72370033644717,303.15,288.15,90.72943358795433,200.0,0.0,,,,,,
"(68400.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,291.7004987086792,303.15,288.15,,,,9.620567778183966e-05,inf,-inf,90.72943358795433,inf,-inf
"(68400.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,291.6466637914349,303.15,288.15,,,,0.019999960585301766,inf,-inf,90.72943358795433,inf,-inf
"(68400.0, 900.0)",297.4166666666667,291.5833333333333,273.4154599317653,89.95386861662139,900.0,0.0,,,,,,,,,,,,291.6304555245583,303.15,288.15,193.71420507092068,200.0,0.0,,,,,,
"(68400.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,293.48130787951857,303.15,288.15,,,,9.597605673519193e-05,inf,-inf,193.71420507092068,inf,-inf
"(68400.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,297.77585498447337,303.15,288.15,,,,0.35918534375249406,inf,-inf,193.71420507092068,inf,-inf
"(68400.0, 1800.0)",297.5,291.5,273.53071005158273,88.93654903272883,1800.0,0.0,,,,,,,,,,,,299.06882930583737,303.15,288.15,18.0385541413252,200.0,0.0,,,,,,
"(68400.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,297.09151764709964,303.15,288.15,,,,9.585906267209992e-05,inf,-inf,18.0385541413252,inf,-inf
"(68400.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,292.5035460366861,303.15,288.15,,,,9.599334607979866e-05,inf,-inf,18.0385541413252,inf,-inf
"(68400.0, 2700.0)",297.5833333333333,291.4166666666667,273.6657406801256,87.84986340981516,2700.0,0.0,,,,,,,,,,,,291.12222937291705,303.15,288.15,90.30299245031561,200.0,0.0,,,,,,
"(68400.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,291.1766977312851,303.15,288.15,,,,0.23996602138328127,inf,-inf,90.30299245031561,inf,-inf
"(68400.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,291.3030810865615,303.15,288.15,,,,0.11358266629418255,inf,-inf,90.30299245031561,inf,-inf
"(68400.0, 3600.0)",297.6666666666667,291.3333333333333,273.8199735955122,86.66095195282242,3600.0,0.0,,,,,,,,,,,,291.34113176548647,303.15,288.15,85.36527322401574,200.0,0.0,,,,,,
"(68400.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,291.3007294023644,303.15,288.15,,,,0.03260101887495235,inf,-inf,85.36527322401574,inf,-inf
"(68400.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,291.2069834851853,303.15,288.15,,,,0.12634693513446027,inf,-inf,85.36527322401574,inf,-inf
"(68400.0, 4500.0)",297.75,291.25,273.99274834872057,85.38063879938086,4500.0,0.0,,,,,,,,,,,,291.17875907392965,303.15,288.15,85.02795279803395,200.0,0.0,,,,,,
"(68400.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,291.16249184853257,303.15,288.15,,,,0.08750523942914416,inf,-inf,85.02795279803395,inf,-inf
"(68400.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,291.12474687900686,303.15,288.15,,,,0.12525020881567803,inf,-inf,85.02795279803395,inf,-inf
"(68400.0, 5400.0)",297.8333333333333,291.1666666666667,274.18332509173257,84.01104060424247,5400.0,0.0,,,,,,,,,,,,291.11338286898064,303.15,288.15,83.58725356111711,200.0,0.0,,,,,,
"(68400.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,291.09421357581306,303.15,288.15,,,,0.07245017974459453,inf,-inf,83.58725356111711,inf,-inf
"(68400.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,291.0497349158832,303.15,288.15,,,,0.11692883946231301,inf,-inf,83.58725356111711,inf,-inf
"(68400.0, 6300.0)",297.9166666666667,291.0833333333333,274.3908877456768,82.556570732321,6300.0,0.0,,,,,,,,,,,,291.0363435701292,303.15,288.15,81.47778162451935,200.0,0.0,,,,,,
"(68400.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,291.00479557766124,303.15,288.15,,,,0.07853484535319656,inf,-inf,81.47778162451935,inf,-inf
"(68400.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,290.9315945255313,303.15,288.15,,,,0.15173589723491576,inf,-inf,81.47778162451935,inf,-inf
"(68400.0, 7200.0)",298.0,291.0,274.61454749540343,81.02160320833254,7200.0,0.0,,,,,,,,,,,,290.90955562867225,303.15,288.15,82.66737421998711,200.0,0.0,,,,,,
"(68400.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,290.9310565053631,303.15,288.15,,,,0.06894058522305684,inf,-inf,82.66737421998711,inf,-inf
"(68400.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,290.98094515666423,303.15,288.15,,,,0.019051935455925036,inf,-inf,82.66737421998711,inf,-inf
"(68400.0, 8100.0)",298.0833333333333,290.9166666666667,274.85334659552734,79.41094147371719,8100.0,0.0,,,,,,,,,,,,290.99596530744657,303.15,288.15,70.67436759154285,200.0,0.0,,,,,,
"(68400.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,290.81494095523277,303.15,288.15,,,,0.10172280266443734,inf,-inf,70.67436759154285,inf,-inf
"(68400.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,290.3949087437802,303.15,288.15,,,,0.5217550137972502,inf,-inf,70.67436759154285,inf,-inf
"(68400.0, 9000.0)",298.1666666666667,290.8333333333333,275.1062624716406,77.72969541882303,9000.0,0.0,,,,,,,,,,,,290.2684481763948,303.15,288.15,102.67917660100966,200.0,0.0,,,,,,
"(68400.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,290.75295260641747,303.15,288.15,,,,0.0803778190850626,inf,-inf,102.67917660100966,inf,-inf
"(68400.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,291.87715200120715,303.15,288.15,,,,9.598686277220413e-05,inf,-inf,102.67917660100966,inf,-inf
"(68400.0, 9900.0)",298.25,290.75,275.37221209913344,75.98328025127597,9900.0,0.0,,,,,,,,,,,,292.2156186460084,303.15,288.15,62.4533166827074,200.0,0.0,,,,,,
"(68400.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,291.82316221154076,303.15,288.15,,,,9.598402928290276e-05,inf,-inf,62.4533166827074,inf,-inf
"(68400.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,290.91254249628,303.15,288.15,,,,9.585555452877516e-05,inf,-inf,62.4533166827074,inf,-inf
"(68400.0, 10800.0)",298.3333333333333,290.6666666666667,275.65005664087147,74.17739271866373,10800.0,0.0,,,,,,,,,,,,290.63837903280256,303.15,288.15,75.19892096243699,200.0,0.0,,,,,,
"(68400.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,290.6430189836983,303.15,288.15,,,,0.023644778009559223,inf,-inf,75.19892096243699,inf,-inf
"(68400.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,290.65378509782585,303.15,288.15,,,,0.012878665305132608,inf,-inf,75.19892096243699,inf,-inf
"(68400.0, 11700.0)",298.4166666666667,290.5833333333333,275.9386063238716,72.31796888575002,11700.0,0.0,,,,,,,,,,,,290.65702648947115,303.15,288.15,72.02720197458213,200.0,0.0,,,,,,
"(68400.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,290.62880729092734,303.15,288.15,,,,9.561291972607593e-05,inf,-inf,72.02720197458213,inf,-inf
"(68400.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,290.5633300652127,303.15,288.15,,,,0.020000364299008606,inf,-inf,72.02720197458213,inf,-inf
"(68400.0, 12600.0)",298.5,290.5,276.2366255340922,70.41124779197584,12600.0,0.0,,,,,,,,,,,,290.5436166077943,303.15,288.15,70.47242406803895,200.0,0.0,,,,,,
"(68400.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,290.52445640350277,303.15,288.15,,,,9.543778805048153e-05,inf,-inf,70.47242406803895,inf,-inf
"(68400.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,290.4799988325627,303.15,288.15,,,,0.019998264449207707,inf,-inf,70.47242406803895,inf,-inf
"(68400.0, 13500.0)",298.5833333333333,290.4166666666667,276.5428381075225,68.46332044831627,13500.0,0.0,,,,,,,,,,,,290.4666138361446,303.15,288.15,68.45044889152986,200.0,0.0,,,,,,
"(68400.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,290.4455440072081,303.15,288.15,,,,9.54835918180896e-05,inf,-inf,68.45044889152986,inf,-inf
"(68400.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,290.39665551936184,303.15,288.15,,,,0.020008245149282306,inf,-inf,68.45044889152986,inf,-inf
"(68400.0, 14400.0)",298.6666666666667,290.3333333333333,276.8559327949123,66.48212054434099,14400.0,0.0,,,,,,,,,,,,290.3819364912892,303.15,288.15,66.48482843790276,200.0,0.0,,,,,,
"(68400.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,290.36128573475565,303.15,288.15,,,,9.547578248165487e-05,inf,-inf,66.48482843790276,inf,-inf
"(68400.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,290.3133696238631,303.15,288.15,,,,0.019960808152684324,inf,-inf,66.48482843790276,inf,-inf
"(68400.0, 15300.0)",298.75,290.25,277.17456887674314,64.46780480735094,15300.0,0.0,,,,,,,,,,,,290.29894335272166,303.15,288.15,64.46723483017675,200.0,0.0,,,,,,
"(68400.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,290.27812223307524,303.15,288.15,,,,9.547478908625623e-05,inf,-inf,64.46723483017675,inf,-inf
"(68400.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,290.22981082732764,303.15,288.15,,,,0.020186272165733685,inf,-inf,64.46723483017675,inf,-inf
"(68400.0, 16200.0)",298.8333333333333,290.1666666666667,277.4973819043947,62.458312189708195,16200.0,0.0,,,,,,,,,,,,290.21526554338135,303.15,288.15,62.45843187242901,200.0,0.0,,,,,,
"(68400.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,290.19487091690735,303.15,288.15,,,,9.547461759276061e-05,inf,-inf,62.45843187242901,inf,-inf
"(68400.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,290.1475491065826,303.15,288.15,,,,0.019114660522148205,inf,-inf,62.45843187242901,inf,-inf
"(68400.0, 17100.0)",298.9166666666667,290.0833333333333,277.8229895429233,60.31265933573434,17100.0,0.0,,,,,,,,,,,,290.1333017635924,303.15,288.15,60.31263382647328,200.0,0.0,,,,,,
"(68400.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,290.1109606808246,303.15,288.15,,,,9.546471959236495e-05,inf,-inf,60.31263382647328,inf,-inf
"(68400.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,290.0591224928326,303.15,288.15,,,,0.024207941330000253,inf,-inf,60.31263382647328,inf,-inf
"(68400.0, 18000.0)",299.0,290.0,278.1499974904327,59.318191343087236,18000.0,0.0,,,,,,,,,,,,290.0435153882176,303.15,288.15,59.31819487407142,200.0,0.0,,,,,,
"(68400.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,290.04082141455365,303.15,288.15,,,,9.56767341378015e-05,inf,-inf,59.31819487407142,inf,-inf
"(68400.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,290.0345705665224,303.15,288.15,,,,9.56128784547035e-05,inf,-inf,59.31819487407142,inf,-inf
"(68400.0, 18900.0)",298.9166666666667,290.0833333333333,278.47700544868854,59.11027469181973,18900.0,0.0,,,,,,,,,,,,290.03268860183675,303.15,288.15,59.11027481484077,200.0,0.0,,,,,,
"(68400.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,290.0567054862871,303.15,288.15,,,,0.02662494772397857,inf,-inf,59.11027481484077,inf,-inf
"(68400.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,290.11243204994855,303.15,288.15,,,,9.548053048921197e-05,inf,-inf,59.11027481484077,inf,-inf
"(68400.0, 19800.0)",298.8333333333333,290.1666666666667,278.8026131194102,57.722589504036264,19800.0,0.0,,,,,,,,,,,,290.1292098414292,303.15,288.15,57.72258916823295,200.0,0.0,,,,,,
"(68400.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,290.14885826503985,303.15,288.15,,,,0.017805502220397285,inf,-inf,57.72258916823295,inf,-inf
"(68400.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,290.1944486550609,303.15,288.15,,,,9.546522075907397e-05,inf,-inf,57.72258916823295,inf,-inf
"(68400.0, 20700.0)",298.75,290.25,279.1254262005636,56.58359412113072,20700.0,0.0,,,,,,,,,,,,290.2081747132822,303.15,288.15,56.583593973799466,200.0,0.0,,,,,,
"(68400.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,290.22927017842323,303.15,288.15,,,,0.02072692101786186,inf,-inf,56.583593973799466,inf,-inf
"(68400.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,290.27821815015443,303.15,288.15,,,,9.547141881410949e-05,inf,-inf,56.583593973799466,inf,-inf
"(68400.0, 21600.0)",298.6666666666667,290.3333333333333,279.444062356976,55.38773404868644,21600.0,0.0,,,,,,,,,,,,290.2929550872477,303.15,288.15,55.38773382714059,200.0,0.0,,,,,,
"(68400.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,290.3135712235618,303.15,288.15,,,,0.019759208474700377,inf,-inf,55.38773382714059,inf,-inf
"(68400.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,290.36140700489017,303.15,288.15,,,,9.547119710492482e-05,inf,-inf,55.38773382714059,inf,-inf
"(68400.0, 22500.0)",298.5833333333333,290.4166666666667,279.75715713970783,54.24533509163586,22500.0,0.0,,,,,,,,,,,,290.3758090909279,303.15,288.15,54.245334899020754,200.0,0.0,,,,,,
"(68400.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,290.39658400371195,303.15,288.15,,,,0.02007976079193232,inf,-inf,54.245334899020754,inf,-inf
"(68400.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,290.44478819531776,303.15,288.15,,,,9.547355353576091e-05,inf,-inf,54.245334899020754,inf,-inf
"(68400.0, 23400.0)",298.5,290.5,280.06336982883215,53.128815575849785,23400.0,0.0,,,,,,,,,,,,290.4593011999266,303.15,288.15,53.12881537264631,200.0,0.0,,,,,,
"(68400.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,290.48002351835873,303.15,288.15,,,,0.019973578655900697,inf,-inf,53.12881537264631,inf,-inf
"(68400.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,290.528105674881,303.15,288.15,,,,9.547494528261159e-05,inf,-inf,53.12881537264631,inf,-inf
"(68400.0, 24300.0)",298.4166666666667,290.5833333333333,280.36138917460346,52.056088666231894,24300.0,0.0,,,,,,,,,,,,290.5425819379603,303.15,288.15,52.05608846728431,200.0,0.0,,,,,,
"(68400.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,290.5633216782904,303.15,288.15,,,,0.02000875122059348,inf,-inf,52.05608846728431,inf,-inf
"(68400.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,290.611444258978,303.15,288.15,,,,9.547652269537341e-05,inf,-inf,52.05608846728431,inf,-inf
"(68400.0, 25200.0)",298.3333333333333,290.6666666666667,280.64993901243054,51.029773197282374,25200.0,0.0,,,,,,,,,,,,290.6259326927021,303.15,288.15,51.02977299707492,200.0,0.0,,,,,,
"(68400.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,290.6466666616117,303.15,288.15,,,,0.019997100400551294,inf,-inf,51.02977299707492,inf,-inf
"(68400.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,290.69477585082717,303.15,288.15,,,,9.547790599146078e-05,inf,-inf,51.02977299707492,inf,-inf
"(68400.0, 26100.0)",298.25,290.75,280.92778372760876,50.0572935153616,26100.0,0.0,,,,,,,,,,,,290.70926025273394,303.15,288.15,50.057293315906314,200.0,0.0,,,,,,
"(68400.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,290.7299961348045,303.15,288.15,,,,0.020000959707319486,inf,-inf,50.057293315906314,inf,-inf
"(68400.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,290.7781097631424,303.15,288.15,,,,9.547923513390342e-05,inf,-inf,50.057293315906314,inf,-inf
"(68400.0, 27000.0)",298.1666666666667,290.8333333333333,281.19373354641226,49.144185288725176,27000.0,0.0,,,,,,,,,,,,290.7925955015513,303.15,288.15,49.14418508927708,200.0,0.0,,,,,,
"(68400.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,290.81333074568795,303.15,288.15,,,,0.019999681323974478,inf,-inf,49.14418508927708,inf,-inf
"(68400.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,290.8614428938228,303.15,288.15,,,,9.548047840082908e-05,inf,-inf,49.14418508927708,inf,-inf
"(68400.0, 27900.0)",298.0833333333333,290.9166666666667,281.4466496308875,48.296280713518435,27900.0,0.0,,,,,,,,,,,,290.8759281865818,303.15,288.15,48.296280514343856,200.0,0.0,,,,,,
"(68400.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,290.8966636547247,303.15,288.15,,,,0.020000104787299057,inf,-inf,48.296280514343856,inf,-inf
"(68400.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,290.94477632262294,303.15,288.15,,,,9.548165884308387e-05,inf,-inf,48.296280514343856,inf,-inf
"(68400.0, 28800.0)",298.0,291.0,281.6854489555324,47.518945776878255,28800.0,0.0,,,,,,,,,,,,290.95926177186897,303.15,288.15,47.518945577853394,200.0,0.0,,,,,,
"(68400.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,290.9799971274938,303.15,288.15,,,,0.019999964518172632,inf,-inf,47.518945577853394,inf,-inf
"(68400.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,291.0281095343156,303.15,288.15,,,,9.548277995755026e-05,inf,-inf,47.518945577853394,inf,-inf
"(68400.0, 29700.0)",297.9166666666667,291.0833333333333,281.90910894497785,46.817319976417224,29700.0,0.0,,,,,,,,,,,,291.0425949049583,303.15,288.15,46.817319777646446,200.0,0.0,,,,,,
"(68400.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,291.063330413528,303.15,288.15,,,,0.02000001098391404,inf,-inf,46.817319777646446,inf,-inf
"(68400.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,291.1114431752288,303.15,288.15,,,,9.548385451061787e-05,inf,-inf,46.817319777646446,inf,-inf
"(68400.0, 30600.0)",297.8333333333333,291.1666666666667,282.1166718528119,46.19615200125887,30600.0,0.0,,,,,,,,,,,,291.12592865271625,303.15,288.15,46.196151802531055,200.0,0.0,,,,,,
"(68400.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,291.14666376141776,303.15,288.15,,,,0.019999995594178147,inf,-inf,46.196151802531055,inf,-inf
"(68400.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,291.19477559530134,303.15,288.15,,,,9.548487942294877e-05,inf,-inf,46.196151802531055,inf,-inf
