,P_el,_P_in_full
"(900.0, 11800)",46.19614733622262,46.19614733622262
"(900.0, 11900)",46.19614733622262,46.19614733622262
"(900.0, 12000)",46.19614733622262,46.19614733622262
"(900.0, 12100)",46.19614733622262,46.19614733622262
"(900.0, 12200)",46.19614733622262,46.19614733622262
"(900.0, 12300)",46.19614733622262,46.19614733622262
"(900.0, 12400)",46.19614733622262,46.19614733622262
"(900.0, 12500)",46.19614733622262,46.19614733622262
"(900.0, 12600)",46.19614733622262,46.19614733622262
"(900.0, 12700)",45.660005876717946,45.660005876717946
"(900.0, 12800)",45.660005876717946,45.660005876717946
"(900.0, 12900)",45.660005876717946,45.660005876717946
"(900.0, 13000)",45.660005876717946,45.660005876717946
"(900.0, 13100)",45.660005876717946,45.660005876717946
"(900.0, 13200)",45.660005876717946,45.660005876717946
"(900.0, 13300)",45.660005876717946,45.660005876717946
"(900.0, 13400)",45.660005876717946,45.660005876717946
"(900.0, 13500)",45.660005876717946,45.660005876717946
"(900.0, 13600)",45.21256763715055,45.21256763715055
"(900.0, 13700)",45.21256763715055,45.21256763715055
"(900.0, 13800)",45.21256763715055,45.21256763715055
"(900.0, 13900)",45.21256763715055,45.21256763715055
"(900.0, 14000)",45.21256763715055,45.21256763715055
"(900.0, 14100)",45.21256763715055,45.21256763715055
"(900.0, 14200)",45.21256763715055,45.21256763715055
"(900.0, 14300)",45.21256763715055,45.21256763715055
"(900.0, 14400)",45.21256763715055,45.21256763715055
"(900.0, 14500)",44.858761011515305,44.858761011515305
"(900.0, 14600)",44.858761011515305,44.858761011515305
"(900.0, 14700)",44.858761011515305,44.858761011515305
"(900.0, 14800)",44.858761011515305,44.858761011515305
"(900.0, 14900)",44.858761011515305,44.858761011515305
"(900.0, 15000)",44.858761011515305,44.858761011515305
"(900.0, 15100)",44.858761011515305,44.858761011515305
"(900.0, 15200)",44.858761011515305,44.858761011515305
"(900.0, 15300)",44.858761011515305,44.858761011515305
"(900.0, 15400)",44.59818200938041,44.59818200938041
"(900.0, 15500)",44.59818200938041,44.59818200938041
"(900.0, 15600)",44.59818200938041,44.59818200938041
"(900.0, 15700)",44.59818200938041,44.59818200938041
"(900.0, 15800)",44.59818200938041,44.59818200938041
"(900.0, 15900)",44.59818200938041,44.59818200938041
"(900.0, 16000)",44.59818200938041,44.59818200938041
"(900.0, 16100)",44.59818200938041,44.59818200938041
"(900.0, 16200)",44.59818200938041,44.59818200938041
"(900.0, 16300)",44.44490902836841,44.44490902836841
"(900.0, 16400)",44.44490902836841,44.44490902836841
"(900.0, 16500)",44.44490902836841,44.44490902836841
"(900.0, 16600)",44.44490902836841,44.44490902836841
"(900.0, 16700)",44.44490902836841,44.44490902836841
"(900.0, 16800)",44.44490902836841,44.44490902836841
"(900.0, 16900)",44.44490902836841,44.44490902836841
"(900.0, 17000)",44.44490902836841,44.44490902836841
"(900.0, 17100)",44.44490902836841,44.44490902836841
"(900.0, 17200)",44.36763694730472,44.36763694730472
"(900.0, 17300)",44.36763694730472,44.36763694730472
"(900.0, 17400)",44.36763694730472,44.36763694730472
"(900.0, 17500)",44.36763694730472,44.36763694730472
"(900.0, 17600)",44.36763694730472,44.36763694730472
"(900.0, 17700)",44.36763694730472,44.36763694730472
"(900.0, 17800)",44.36763694730472,44.36763694730472
"(900.0, 17900)",44.36763694730472,44.36763694730472
"(900.0, 18000)",44.36763694730472,44.36763694730472
"(900.0, 18100)",44.470355358371755,44.470355358371755
"(900.0, 18200)",44.470355358371755,44.470355358371755
"(900.0, 18300)",44.470355358371755,44.470355358371755
"(900.0, 18400)",44.470355358371755,44.470355358371755
"(900.0, 18500)",44.470355358371755,44.470355358371755
"(900.0, 18600)",44.470355358371755,44.470355358371755
"(900.0, 18700)",44.470355358371755,44.470355358371755
"(900.0, 18800)",44.470355358371755,44.470355358371755
"(900.0, 18900)",44.470355358371755,44.470355358371755
"(900.0, 19000)",44.446860590061156,44.446860590061156
"(900.0, 19100)",44.446860590061156,44.446860590061156
"(900.0, 19200)",44.446860590061156,44.446860590061156
"(900.0, 19300)",44.446860590061156,44.446860590061156
"(900.0, 19400)",44.446860590061156,44.446860590061156
"(900.0, 19500)",44.446860590061156,44.446860590061156
"(900.0, 19600)",44.446860590061156,44.446860590061156
"(900.0, 19700)",44.446860590061156,44.446860590061156
"(900.0, 19800)",44.446860590061156,44.446860590061156
"(900.0, 19900)",45.2274922501926,45.2274922501926
"(900.0, 20000)",45.2274922501926,45.2274922501926
"(900.0, 20100)",45.2274922501926,45.2274922501926
"(900.0, 20200)",45.2274922501926,45.2274922501926
"(900.0, 20300)",45.2274922501926,45.2274922501926
"(900.0, 20400)",45.2274922501926,45.2274922501926
"(900.0, 20500)",45.2274922501926,45.2274922501926
"(900.0, 20600)",45.2274922501926,45.2274922501926
"(900.0, 20700)",45.2274922501926,45.2274922501926
"(900.0, 20800)",44.20057371960815,44.20057371960815
"(900.0, 20900)",44.20057371960815,44.20057371960815
"(900.0, 21000)",44.20057371960815,44.20057371960815
"(900.0, 21100)",44.20057371960815,44.20057371960815
"(900.0, 21200)",44.20057371960815,44.20057371960815
"(900.0, 21300)",44.20057371960815,44.20057371960815
"(900.0, 21400)",44.20057371960815,44.20057371960815
"(900.0, 21500)",44.20057371960815,44.20057371960815
"(900.0, 21600)",44.20057371960815,44.20057371960815
"(900.0, 21700)",42.74876369589931,42.74876369589931
"(900.0, 21800)",42.74876369589931,42.74876369589931
"(900.0, 21900)",42.74876369589931,42.74876369589931
"(900.0, 22000)",42.74876369589931,42.74876369589931
"(900.0, 22100)",42.74876369589931,42.74876369589931
"(900.0, 22200)",42.74876369589931,42.74876369589931
"(900.0, 22300)",42.74876369589931,42.74876369589931
"(900.0, 22400)",42.74876369589931,42.74876369589931
"(900.0, 22500)",42.74876369589931,42.74876369589931
"(900.0, 22600)",42.77449512093032,42.77449512093032
"(900.0, 22700)",42.77449512093032,42.77449512093032
"(900.0, 22800)",42.77449512093032,42.77449512093032
"(900.0, 22900)",42.77449512093032,42.77449512093032
"(900.0, 23000)",42.77449512093032,42.77449512093032
"(900.0, 23100)",42.77449512093032,42.77449512093032
"(900.0, 23200)",42.77449512093032,42.77449512093032
"(900.0, 23300)",42.77449512093032,42.77449512093032
"(900.0, 23400)",42.77449512093032,42.77449512093032
"(900.0, 23500)",42.56496814050036,42.56496814050036
"(900.0, 23600)",42.56496814050036,42.56496814050036
"(900.0, 23700)",42.56496814050036,42.56496814050036
"(900.0, 23800)",42.56496814050036,42.56496814050036
"(900.0, 23900)",42.56496814050036,42.56496814050036
"(900.0, 24000)",42.56496814050036,42.56496814050036
"(900.0, 24100)",42.56496814050036,42.56496814050036
"(900.0, 24200)",42.56496814050036,42.56496814050036
"(900.0, 24300)",42.56496814050036,42.56496814050036
"(900.0, 24400)",42.5322638482568,42.5322638482568
"(900.0, 24500)",42.5322638482568,42.5322638482568
"(900.0, 24600)",42.5322638482568,42.5322638482568
"(900.0, 24700)",42.5322638482568,42.5322638482568
"(900.0, 24800)",42.5322638482568,42.5322638482568
"(900.0, 24900)",42.5322638482568,42.5322638482568
"(900.0, 25000)",42.5322638482568,42.5322638482568
"(900.0, 25100)",42.5322638482568,42.5322638482568
"(900.0, 25200)",42.5322638482568,42.5322638482568
"(900.0, 25300)",42.58785072113557,42.58785072113557
"(900.0, 25400)",42.58785072113557,42.58785072113557
"(900.0, 25500)",42.58785072113557,42.58785072113557
"(900.0, 25600)",42.58785072113557,42.58785072113557
"(900.0, 25700)",42.58785072113557,42.58785072113557
"(900.0, 25800)",42.58785072113557,42.58785072113557
"(900.0, 25900)",42.58785072113557,42.58785072113557
"(900.0, 26000)",42.58785072113557,42.58785072113557
"(900.0, 26100)",42.58785072113557,42.58785072113557
"(900.0, 26200)",42.74798735613414,42.74798735613414
"(900.0, 26300)",42.74798735613414,42.74798735613414
"(900.0, 26400)",42.74798735613414,42.74798735613414
"(900.0, 26500)",42.74798735613414,42.74798735613414
"(900.0, 26600)",42.74798735613414,42.74798735613414
"(900.0, 26700)",42.74798735613414,42.74798735613414
"(900.0, 26800)",42.74798735613414,42.74798735613414
"(900.0, 26900)",42.74798735613414,42.74798735613414
"(900.0, 27000)",42.74798735613414,42.74798735613414
"(900.0, 27100)",43.00635755038263,43.00635755038263
"(900.0, 27200)",43.00635755038263,43.00635755038263
"(900.0, 27300)",43.00635755038263,43.00635755038263
"(900.0, 27400)",43.00635755038263,43.00635755038263
"(900.0, 27500)",43.00635755038263,43.00635755038263
"(900.0, 27600)",43.00635755038263,43.00635755038263
"(900.0, 27700)",43.00635755038263,43.00635755038263
"(900.0, 27800)",43.00635755038263,43.00635755038263
"(900.0, 27900)",43.00635755038263,43.00635755038263
"(900.0, 28000)",43.3608799313063,43.3608799313063
"(900.0, 28100)",43.3608799313063,43.3608799313063
"(900.0, 28200)",43.3608799313063,43.3608799313063
"(900.0, 28300)",43.3608799313063,43.3608799313063
"(900.0, 28400)",43.3608799313063,43.3608799313063
"(900.0, 28500)",43.3608799313063,43.3608799313063
"(900.0, 28600)",43.3608799313063,43.3608799313063
"(900.0, 28700)",43.3608799313063,43.3608799313063
"(900.0, 28800)",43.3608799313063,43.3608799313063
"(900.0, 28900)",43.80808188750304,43.80808188750304
"(900.0, 29000)",43.80808188750304,43.80808188750304
"(900.0, 29100)",43.80808188750304,43.80808188750304
"(900.0, 29200)",43.80808188750304,43.80808188750304
"(900.0, 29300)",43.80808188750304,43.80808188750304
"(900.0, 29400)",43.80808188750304,43.80808188750304
"(900.0, 29500)",43.80808188750304,43.80808188750304
"(900.0, 29600)",43.80808188750304,43.80808188750304
"(900.0, 29700)",43.80808188750304,43.80808188750304
"(900.0, 29800)",44.34430002295705,44.34430002295705
"(900.0, 29900)",44.34430002295705,44.34430002295705
"(900.0, 30000)",44.34430002295705,44.34430002295705
"(900.0, 30100)",44.34430002295705,44.34430002295705
"(900.0, 30200)",44.34430002295705,44.34430002295705
"(900.0, 30300)",44.34430002295705,44.34430002295705
"(900.0, 30400)",44.34430002295705,44.34430002295705
"(900.0, 30500)",44.34430002295705,44.34430002295705
"(900.0, 30600)",44.34430002295705,44.34430002295705
"(900.0, 30700)",44.965446404306874,44.965446404306874
"(900.0, 30800)",44.965446404306874,44.965446404306874
"(900.0, 30900)",44.965446404306874,44.965446404306874
"(900.0, 31000)",44.965446404306874,44.965446404306874
"(900.0, 31100)",44.965446404306874,44.965446404306874
"(900.0, 31200)",44.965446404306874,44.965446404306874
"(900.0, 31300)",44.965446404306874,44.965446404306874
"(900.0, 31400)",44.965446404306874,44.965446404306874
"(900.0, 31500)",44.965446404306874,44.965446404306874
"(900.0, 31600)",45.66707853016306,45.66707853016306
"(900.0, 31700)",45.66707853016306,45.66707853016306
"(900.0, 31800)",45.66707853016306,45.66707853016306
"(900.0, 31900)",45.66707853016306,45.66707853016306
"(900.0, 32000)",45.66707853016306,45.66707853016306
"(900.0, 32100)",45.66707853016306,45.66707853016306
"(900.0, 32200)",45.66707853016306,45.66707853016306
"(900.0, 32300)",45.66707853016306,45.66707853016306
"(900.0, 32400)",45.66707853016306,45.66707853016306
"(900.0, 32500)",46.44440739858969,46.44440739858969
"(900.0, 32600)",46.44440739858969,46.44440739858969
"(900.0, 32700)",46.44440739858969,46.44440739858969
"(900.0, 32800)",46.44440739858969,46.44440739858969
"(900.0, 32900)",46.44440739858969,46.44440739858969
"(900.0, 33000)",46.44440739858969,46.44440739858969
"(900.0, 33100)",46.44440739858969,46.44440739858969
"(900.0, 33200)",46.44440739858969,46.44440739858969
"(900.0, 33300)",46.44440739858969,46.44440739858969
"(900.0, 33400)",47.29231992815128,47.29231992815128
"(900.0, 33500)",47.29231992815128,47.29231992815128
"(900.0, 33600)",47.29231992815128,47.29231992815128
"(900.0, 33700)",47.29231992815128,47.29231992815128
"(900.0, 33800)",47.29231992815128,47.29231992815128
"(900.0, 33900)",47.29231992815128,47.29231992815128
"(900.0, 34000)",47.29231992815128,47.29231992815128
"(900.0, 34100)",47.29231992815128,47.29231992815128
"(900.0, 34200)",47.29231992815128,47.29231992815128
"(900.0, 34300)",48.205402310124434,48.205402310124434
"(900.0, 34400)",48.205402310124434,48.205402310124434
"(900.0, 34500)",48.205402310124434,48.205402310124434
"(900.0, 34600)",48.205402310124434,48.205402310124434
"(900.0, 34700)",48.205402310124434,48.205402310124434
"(900.0, 34800)",48.205402310124434,48.205402310124434
"(900.0, 34900)",48.205402310124434,48.205402310124434
"(900.0, 35000)",48.205402310124434,48.205402310124434
"(900.0, 35100)",48.205402310124434,48.205402310124434
"(900.0, 35200)",49.17795404484542,49.17795404484542
"(900.0, 35300)",49.17795404484542,49.17795404484542
"(900.0, 35400)",49.17795404484542,49.17795404484542
"(900.0, 35500)",49.17795404484542,49.17795404484542
"(900.0, 35600)",49.17795404484542,49.17795404484542
"(900.0, 35700)",49.17795404484542,49.17795404484542
"(900.0, 35800)",49.17795404484542,49.17795404484542
"(900.0, 35900)",49.17795404484542,49.17795404484542
"(900.0, 36000)",49.17795404484542,49.17795404484542
"(900.0, 36100)",50.20405629138459,50.20405629138459
"(900.0, 36200)",50.20405629138459,50.20405629138459
"(900.0, 36300)",50.20405629138459,50.20405629138459
"(900.0, 36400)",50.20405629138459,50.20405629138459
"(900.0, 36500)",50.20405629138459,50.20405629138459
"(900.0, 36600)",50.20405629138459,50.20405629138459
"(900.0, 36700)",50.20405629138459,50.20405629138459
"(900.0, 36800)",50.20405629138459,50.20405629138459
"(900.0, 36900)",50.20405629138459,50.20405629138459
"(900.0, 37000)",51.27738827516952,51.27738827516952
"(900.0, 37100)",51.27738827516952,51.27738827516952
"(900.0, 37200)",51.27738827516952,51.27738827516952
"(900.0, 37300)",51.27738827516952,51.27738827516952
"(900.0, 37400)",51.27738827516952,51.27738827516952
"(900.0, 37500)",51.27738827516952,51.27738827516952
"(900.0, 37600)",51.27738827516952,51.27738827516952
"(900.0, 37700)",51.27738827516952,51.27738827516952
"(900.0, 37800)",51.27738827516952,51.27738827516952
"(900.0, 37900)",52.39224743831765,52.39224743831765
"(900.0, 38000)",52.39224743831765,52.39224743831765
"(900.0, 38100)",52.39224743831765,52.39224743831765
"(900.0, 38200)",52.39224743831765,52.39224743831765
"(900.0, 38300)",52.39224743831765,52.39224743831765
"(900.0, 38400)",52.39224743831765,52.39224743831765
"(900.0, 38500)",52.39224743831765,52.39224743831765
"(900.0, 38600)",52.39224743831765,52.39224743831765
"(900.0, 38700)",52.39224743831765,52.39224743831765
"(900.0, 38800)",53.5388538129266,53.5388538129266
"(900.0, 38900)",53.5388538129266,53.5388538129266
"(900.0, 39000)",53.5388538129266,53.5388538129266
"(900.0, 39100)",53.5388538129266,53.5388538129266
"(900.0, 39200)",53.5388538129266,53.5388538129266
"(900.0, 39300)",53.5388538129266,53.5388538129266
"(900.0, 39400)",53.5388538129266,53.5388538129266
"(900.0, 39500)",53.5388538129266,53.5388538129266
"(900.0, 39600)",53.5388538129266,53.5388538129266
"(900.0, 39700)",54.72582587199662,54.72582587199662
"(900.0, 39800)",54.72582587199662,54.72582587199662
"(900.0, 39900)",54.72582587199662,54.72582587199662
"(900.0, 40000)",54.72582587199662,54.72582587199662
"(900.0, 40100)",54.72582587199662,54.72582587199662
"(900.0, 40200)",54.72582587199662,54.72582587199662
"(900.0, 40300)",54.72582587199662,54.72582587199662
"(900.0, 40400)",54.72582587199662,54.72582587199662
"(900.0, 40500)",54.72582587199662,54.72582587199662
"(900.0, 40600)",55.873516894733164,55.873516894733164
"(900.0, 40700)",55.873516894733164,55.873516894733164
"(900.0, 40800)",55.873516894733164,55.873516894733164
"(900.0, 40900)",55.873516894733164,55.873516894733164
"(900.0, 41000)",55.873516894733164,55.873516894733164
"(900.0, 41100)",55.873516894733164,55.873516894733164
"(900.0, 41200)",55.873516894733164,55.873516894733164
"(900.0, 41300)",55.873516894733164,55.873516894733164
"(900.0, 41400)",55.873516894733164,55.873516894733164
"(900.0, 41500)",57.32114366185933,57.32114366185933
"(900.0, 41600)",57.32114366185933,57.32114366185933
"(900.0, 41700)",57.32114366185933,57.32114366185933
"(900.0, 41800)",57.32114366185933,57.32114366185933
"(900.0, 41900)",57.32114366185933,57.32114366185933
"(900.0, 42000)",57.32114366185933,57.32114366185933
"(900.0, 42100)",57.32114366185933,57.32114366185933
"(900.0, 42200)",57.32114366185933,57.32114366185933
"(900.0, 42300)",57.32114366185933,57.32114366185933
"(900.0, 42400)",57.416616136627184,57.416616136627184
"(900.0, 42500)",57.416616136627184,57.416616136627184
"(900.0, 42600)",57.416616136627184,57.416616136627184
"(900.0, 42700)",57.416616136627184,57.416616136627184
"(900.0, 42800)",57.416616136627184,57.416616136627184
"(900.0, 42900)",57.416616136627184,57.416616136627184
"(900.0, 43000)",57.416616136627184,57.416616136627184
"(900.0, 43100)",57.416616136627184,57.416616136627184
"(900.0, 43200)",57.416616136627184,57.416616136627184
"(1800.0, 0)",,
"(1800.0, 100)",53.095660338390054,53.095660338390054
"(1800.0, 200)",53.095660338390054,53.095660338390054
"(1800.0, 300)",53.095660338390054,53.095660338390054
"(1800.0, 400)",53.095660338390054,53.095660338390054
"(1800.0, 500)",53.095660338390054,53.095660338390054
"(1800.0, 600)",53.095660338390054,53.095660338390054
"(1800.0, 700)",53.095660338390054,53.095660338390054
"(1800.0, 800)",53.095660338390054,53.095660338390054
"(1800.0, 900)",53.095660338390054,53.095660338390054
"(1800.0, 1000)",56.701505080307044,56.701505080307044
"(1800.0, 1100)",56.701505080307044,56.701505080307044
"(1800.0, 1200)",56.701505080307044,56.701505080307044
"(1800.0, 1300)",56.701505080307044,56.701505080307044
