,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,variable,upper,upper,lower,lower
"(19800.0, 900.0)",297.0833333333333,291.9166666666667,283.13917707547006,900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.8580835020925,303.15,288.15,45.366622834813725,200.0,0.0,,,,,,,,,
"(19800.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,291.89003890882054,303.15,288.15,,,,0.0266248839536349,inf,-inf,45.366622834813725,45.366622834813725,inf,inf,-inf,-inf
"(19800.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,291.96418528742487,303.15,288.15,,,,8.552381191184662e-05,inf,-inf,45.366622834813725,45.366622834813725,inf,inf,-inf,-inf
"(19800.0, 1800.0)",297.0,292.0,283.14988237155904,1800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9865087970321,303.15,288.15,44.145625845839064,200.0,0.0,,,,,,,,,
"(19800.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,291.9858324611765,303.15,288.15,,,,0.014164703924008636,inf,-inf,44.145625845839064,44.145625845839064,inf,inf,-inf,-inf
"(19800.0, 2509.807621135332)",,,,,,,,,,,,,,,,,291.98426315383404,303.15,288.15,,,,0.015734002778539122,inf,-inf,44.145625845839064,44.145625845839064,inf,inf,-inf,-inf
"(19800.0, 2700.0)",297.0833333333333,291.9166666666667,283.13917740373716,2700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.9837906769819,303.15,288.15,42.76789061222566,200.0,0.0,,,,,,,,,
"(19800.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,291.95755007144464,303.15,288.15,,,,8.533415997775056e-05,inf,-inf,42.76789061222566,42.76789061222566,inf,inf,-inf,-inf
"(19800.0, 3409.807621135332)",,,,,,,,,,,,,,,,,291.8966637904616,303.15,288.15,,,,0.020000017309376637,inf,-inf,42.76789061222566,42.76789061222566,inf,inf,-inf,-inf
"(19800.0, 3600.0)",297.1666666666667,291.8333333333333,283.10710801231994,3600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.878332544835,303.15,288.15,42.770470878865964,200.0,0.0,,,,,,,,,
"(19800.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,291.85875541806604,303.15,288.15,,,,8.47162169385379e-05,inf,-inf,42.770470878865964,42.770470878865964,inf,inf,-inf,-inf
"(19800.0, 4309.807621135332)",,,,,,,,,,,,,,,,,291.813330458661,303.15,288.15,,,,0.020000016609913084,inf,-inf,42.770470878865964,42.770470878865964,inf,inf,-inf,-inf
"(19800.0, 4500.0)",297.25,291.75,283.05381152336497,4500.0,0.0,0.0,0.0,0.0,,,,,,,,,291.79965420721334,303.15,288.15,42.56581483540839,200.0,0.0,,,,,,,,,
"(19800.0, 4690.192378864668)",,,,,,,,,,,,,,,,,291.77867510332356,303.15,288.15,,,,8.45132534631629e-05,inf,-inf,42.56581483540839,42.56581483540839,inf,inf,-inf,-inf
"(19800.0, 5209.807621135332)",,,,,,,,,,,,,,,,,291.7299971255083,303.15,288.15,,,,0.02000001726264752,inf,-inf,42.56581483540839,42.56581483540839,inf,inf,-inf,-inf
"(19800.0, 5400.0)",297.3333333333333,291.6666666666667,282.9795161606201,5400.0,0.0,0.0,0.0,0.0,,,,,,,,,291.71534147642717,303.15,288.15,42.53208571130327,200.0,0.0,,,,,,,,,
"(19800.0, 5590.192378864668)",,,,,,,,,,,,,,,,,291.69465734472516,303.15,288.15,,,,8.42963459040404e-05,inf,-inf,42.53208571130327,42.53208571130327,inf,inf,-inf,-inf
"(19800.0, 6109.807621135332)",,,,,,,,,,,,,,,,,291.64666379316975,303.15,288.15,,,,0.020000017101173887,inf,-inf,42.53208571130327,42.53208571130327,inf,inf,-inf,-inf
"(19800.0, 6300.0)",297.4166666666667,291.5833333333333,282.8845400682346,6300.0,0.0,0.0,0.0,0.0,,,,,,,,,291.63221420669714,303.15,288.15,42.58788820595877,200.0,0.0,,,,,,,,,
"(19800.0, 6490.192378864668)",,,,,,,,,,,,,,,,,291.61146801365555,303.15,288.15,,,,8.427000297518251e-05,inf,-inf,42.58788820595877,42.58788820595877,inf,inf,-inf,-inf
"(19800.0, 7009.807621135332)",,,,,,,,,,,,,,,,,291.5633304606915,303.15,288.15,,,,0.020000017079501966,inf,-inf,42.58788820595877,42.58788820595877,inf,inf,-inf,-inf
"(19800.0, 7200.0)",297.5,291.5,282.7692899484172,7200.0,0.0,0.0,0.0,0.0,,,,,,,,,291.54883751921096,303.15,288.15,42.74797947473879,200.0,0.0,,,,,,,,,
"(19800.0, 7390.192378864668)",,,,,,,,,,,,,,,,,291.52810438370506,303.15,288.15,,,,8.42783292988302e-05,inf,-inf,42.74797947473879,42.74797947473879,inf,inf,-inf,-inf
"(19800.0, 7909.807621135332)",,,,,,,,,,,,,,,,,291.4799971282427,303.15,288.15,,,,0.020000017028289033,inf,-inf,42.74797947473879,42.74797947473879,inf,inf,-inf,-inf
"(19800.0, 8100.0)",297.5833333333333,291.4166666666667,282.63425931987433,8100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.4655133085371,303.15,288.15,43.00635921391148,200.0,0.0,,,,,,,,,
"(19800.0, 8290.192378864669)",,,,,,,,,,,,,,,,,291.4447774257612,303.15,288.15,,,,8.431205884489703e-05,inf,-inf,43.00635921391148,43.00635921391148,inf,inf,-inf,-inf
"(19800.0, 8809.807621135331)",,,,,,,,,,,,,,,,,291.3966637957867,303.15,288.15,,,,0.020000016984266872,inf,-inf,43.00635921391148,43.00635921391148,inf,inf,-inf,-inf
"(19800.0, 9000.0)",297.6666666666667,291.3333333333333,282.4800264044878,9000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.38217805688436,303.15,288.15,43.360879586640685,200.0,0.0,,,,,,,,,
"(19800.0, 9190.192378864669)",,,,,,,,,,,,,,,,,291.36144275212655,303.15,288.15,,,,8.435042378268175e-05,inf,-inf,43.360879586640685,43.360879586640685,inf,inf,-inf,-inf
"(19800.0, 9709.807621135331)",,,,,,,,,,,,,,,,,291.31333046333197,303.15,288.15,,,,0.020000016938987446,inf,-inf,43.360879586640685,43.360879586640685,inf,inf,-inf,-inf
"(19800.0, 9900.0)",297.75,291.25,282.3072516512794,9900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2988451282234,303.15,288.15,43.80808196525276,200.0,0.0,,,,,,,,,
"(19800.0, 10090.192378864669)",,,,,,,,,,,,,,,,,291.2781097018514,303.15,288.15,,,,8.438957182328877e-05,inf,-inf,43.80808196525276,43.80808196525276,inf,inf,-inf,-inf
"(19800.0, 10609.807621135331)",,,,,,,,,,,,,,,,,291.2299971308746,303.15,288.15,,,,0.020000016896313325,inf,-inf,43.80808196525276,43.80808196525276,inf,inf,-inf,-inf
"(19800.0, 10800.0)",297.8333333333333,291.1666666666667,282.1166749082674,10800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2155117108084,303.15,288.15,44.34430001234527,200.0,0.0,,,,,,,,,
"(19800.0, 10990.192378864669)",,,,,,,,,,,,,,,,,291.1947763100267,303.15,288.15,,,,8.44272600845421e-05,inf,-inf,44.34430001234527,44.34430001234527,inf,inf,-inf,-inf
"(19800.0, 11509.807621135331)",,,,,,,,,,,,,,,,,291.1466637984271,303.15,288.15,,,,0.020000016843825737,inf,-inf,44.34430001234527,44.34430001234527,inf,inf,-inf,-inf
"(19800.0, 11700.0)",297.9166666666667,291.0833333333333,281.90911225432313,11700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.1321783962378,303.15,288.15,44.96544640986725,200.0,0.0,,,,,,,,,
"(19800.0, 11890.192378864669)",,,,,,,,,,,,,,,,,291.1114429900581,303.15,288.15,,,,8.446333822610014e-05,inf,-inf,44.96544640986725,44.96544640986725,inf,inf,-inf,-inf
"(19800.0, 12409.807621135331)",,,,,,,,,,,,,,,,,291.06333046593346,303.15,288.15,,,,0.020000016837458626,inf,-inf,44.96544640986725,44.96544640986725,inf,inf,-inf,-inf
"(19800.0, 12600.0)",298.0,291.0,281.6854525045965,12600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.04884505997325,303.15,288.15,45.667078543852185,200.0,0.0,,,,,,,,,
"(19800.0, 12790.192378864669)",,,,,,,,,,,,,,,,,291.0281096549958,303.15,288.15,,,,8.449811266529702e-05,inf,-inf,45.667078543852185,45.667078543852185,inf,inf,-inf,-inf
"(19800.0, 13309.807621135331)",,,,,,,,,,,,,,,,,290.9799971336609,303.15,288.15,,,,0.02000001661002416,inf,-inf,45.667078543852185,45.667078543852185,inf,inf,-inf,-inf
"(19800.0, 13500.0)",298.0833333333333,290.9166666666667,281.4466534044726,13500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.9655117285406,303.15,288.15,46.444407355794056,200.0,0.0,,,,,,,,,
"(19800.0, 13690.192378864669)",,,,,,,,,,,,,,,,,290.94477632299487,303.15,288.15,,,,8.453209011986988e-05,inf,-inf,46.444407355794056,46.444407355794056,inf,inf,-inf,-inf
"(19800.0, 14209.807621135331)",,,,,,,,,,,,,,,,,290.8966638003414,303.15,288.15,,,,0.020000017429586354,inf,-inf,46.444407355794056,46.444407355794056,inf,inf,-inf,-inf
"(19800.0, 14400.0)",298.1666666666667,290.8333333333333,281.19373752835935,14400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.8821783948241,303.15,288.15,47.292320157611975,200.0,0.0,,,,,,,,,
"(19800.0, 14590.192378864669)",,,,,,,,,,,,,,,,,290.86144299089835,303.15,288.15,,,,8.456575022100404e-05,inf,-inf,47.292320157611975,47.292320157611975,inf,inf,-inf,-inf
"(19800.0, 15109.807621135331)",,,,,,,,,,,,,,,,,290.8133304720037,303.15,288.15,,,,0.020000013267248234,inf,-inf,47.292320157611975,47.292320157611975,inf,inf,-inf,-inf
"(19800.0, 15300.0)",298.25,290.75,280.9277879008665,15300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.79884506761806,303.15,288.15,48.20540124480061,200.0,0.0,,,,,,,,,
"(19800.0, 15490.192378864669)",,,,,,,,,,,,,,,,,290.77810965622234,303.15,288.15,,,,8.45994856121254e-05,inf,-inf,48.20540124480061,48.20540124480061,inf,inf,-inf,-inf
"(19800.0, 16009.807621135331)",,,,,,,,,,,,,,,,,290.7299971199951,303.15,288.15,,,,0.020000032775791588,inf,-inf,48.20540124480061,48.20540124480061,inf,inf,-inf,-inf
"(19800.0, 16200.0)",298.3333333333333,290.6666666666667,280.6499433591285,16200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.7155117103911,303.15,288.15,49.177959133726944,200.0,0.0,,,,,,,,,
"(19800.0, 16390.192378864667)",,,,,,,,,,,,,,,,,290.6947763344542,303.15,288.15,,,,8.46336214192312e-05,inf,-inf,49.177959133726944,49.177959133726944,inf,inf,-inf,-inf
"(19800.0, 16909.807621135333)",,,,,,,,,,,,,,,,,290.6466638805024,303.15,288.15,,,,0.01999993976884555,inf,-inf,49.177959133726944,49.177959133726944,inf,inf,-inf,-inf
"(19800.0, 17100.0)",298.4166666666667,290.5833333333333,280.36139367612833,17100.0,0.0,0.0,0.0,0.0,,,,,,,,,290.6321784956693,303.15,288.15,50.20403212984862,200.0,0.0,,,,,,,,,
"(19800.0, 17290.192378864667)",,,,,,,,,,,,,,,,,290.61144295121284,303.15,288.15,,,,8.46685331325174e-05,inf,-inf,50.20403212984862,50.20403212984862,inf,inf,-inf,-inf
"(19800.0, 17809.807621135333)",,,,,,,,,,,,,,,,,290.5633301062437,303.15,288.15,,,,0.02000038152613,inf,-inf,50.20403212984862,50.20403212984862,inf,inf,-inf,-inf
"(19800.0, 18000.0)",298.5,290.5,280.0633744659077,18000.0,0.0,0.0,0.0,0.0,,,,,,,,,290.54884460368567,303.15,288.15,51.277503138389406,200.0,0.0,,,,,,,,,
"(19800.0, 18190.192378864667)",,,,,,,,,,,,,,,,,290.5281098601898,303.15,288.15,,,,8.470497891273026e-05,inf,-inf,51.277503138389406,51.277503138389406,inf,inf,-inf,-inf
"(19800.0, 18709.807621135333)",,,,,,,,,,,,,,,,,290.4799988736956,303.15,288.15,,,,0.019998281580599377,inf,-inf,51.277503138389406,51.277503138389406,inf,inf,-inf,-inf
"(19800.0, 18900.0)",298.5833333333333,290.4166666666667,279.7571618924774,18900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.4655139306751,303.15,288.15,52.39170152890828,200.0,0.0,,,,,,,,,
"(19800.0, 19090.192378864667)",,,,,,,,,,,,,,,,,290.44477538028804,303.15,288.15,,,,8.474445497642673e-05,inf,-inf,52.39170152890828,52.39170152890828,inf,inf,-inf,-inf
"(19800.0, 19609.807621135333)",,,,,,,,,,,,,,,,,290.3966555606347,303.15,288.15,,,,0.020008262111463,inf,-inf,52.39170152890828,52.39170152890828,inf,inf,-inf,-inf
"(19800.0, 19800.0)",298.6666666666667,290.3333333333333,279.44406720508766,19800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.3821679581841,303.15,288.15,53.54144849877596,200.0,0.0,,,,,,,,,
"(19800.0, 19990.192378864667)",,,,,,,,,,,,,,,,,290.3614475016267,303.15,288.15,,,,8.479074359115625e-05,inf,-inf,53.54144849877596,53.54144849877596,inf,inf,-inf,-inf
"(19800.0, 20509.807621135333)",,,,,,,,,,,,,,,,,290.3133696652269,303.15,288.15,,,,0.019960825162390897,inf,-inf,53.54144849877596,53.54144849877596,inf,inf,-inf,-inf
"(19800.0, 20700.0)",298.75,290.25,279.1254311232568,20700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.2988947028213,303.15,288.15,54.71349357998144,200.0,0.0,,,,,,,,,
"(19800.0, 20890.192378864667)",,,,,,,,,,,,,,,,,290.2780882478618,303.15,288.15,,,,8.484853463081881e-05,inf,-inf,54.71349357998144,54.71349357998144,inf,inf,-inf,-inf
"(19800.0, 21409.807621135333)",,,,,,,,,,,,,,,,,290.22981086870124,303.15,288.15,,,,0.020186288513597567,inf,-inf,54.71349357998144,54.71349357998144,inf,inf,-inf,-inf
"(19800.0, 21600.0)",298.8333333333333,290.1666666666667,278.8026180956053,21600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.21527582925853,303.15,288.15,55.93213123858997,200.0,0.0,,,,,,,,,
"(19800.0, 21790.192378864667)",,,,,,,,,,,,,,,,,290.1948781172769,303.15,288.15,,,,8.493322600722884e-05,inf,-inf,55.93213123858997,55.93213123858997,inf,inf,-inf,-inf
"(19800.0, 22309.807621135333)",,,,,,,,,,,,,,,,,290.147549147625,303.15,288.15,,,,0.019114680437601072,inf,-inf,55.93213123858997,55.93213123858997,inf,inf,-inf,-inf
"(19800.0, 22500.0)",298.9166666666667,290.0833333333333,278.47701045707663,22500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.1332996491511,303.15,288.15,57.04255477218652,200.0,0.0,,,,,,,,,
"(19800.0, 22690.192378864667)",,,,,,,,,,,,,,,,,290.1109592171563,303.15,288.15,,,,8.505555494239498e-05,inf,-inf,57.04255477218652,57.04255477218652,inf,inf,-inf,-inf
"(19800.0, 23209.807621135333)",,,,,,,,,,,,,,,,,290.0591225391578,303.15,288.15,,,,0.02420794313653587,inf,-inf,57.04255477218652,57.04255477218652,inf,inf,-inf,-inf
"(19800.0, 23400.0)",299.0,290.0,278.15000250956723,23400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.04351588916177,303.15,288.15,59.318166258964666,200.0,0.0,,,,,,,,,
"(19800.0, 23590.192378864667)",,,,,,,,,,,,,,,,,290.04082180686663,303.15,288.15,,,,8.537682489009176e-05,inf,-inf,59.318166258964666,59.318166258964666,inf,inf,-inf,-inf
"(19800.0, 24109.807621135333)",,,,,,,,,,,,,,,,,290.0345707067776,303.15,288.15,,,,8.511399939054436e-05,inf,-inf,59.318166258964666,59.318166258964666,inf,inf,-inf,-inf
"(19800.0, 24300.0)",298.9166666666667,290.0833333333333,277.8229945513114,24300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.03268866620397,303.15,288.15,62.380329174511495,200.0,0.0,,,,,,,,,
"(19800.0, 24490.192378864667)",,,,,,,,,,,,,,,,,290.0567055425568,303.15,288.15,,,,0.02662493521720216,inf,-inf,62.380329174511495,62.380329174511495,inf,inf,-inf,-inf
"(19800.0, 25009.807621135333)",,,,,,,,,,,,,,,,,290.1124320874294,303.15,288.15,,,,8.539183456512425e-05,inf,-inf,62.380329174511495,62.380329174511495,inf,inf,-inf,-inf
"(19800.0, 25200.0)",298.8333333333333,290.1666666666667,277.4973868805898,25200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.1292098732532,303.15,288.15,64.24872070858486,200.0,0.0,,,,,,,,,
"(19800.0, 25390.192378864667)",,,,,,,,,,,,,,,,,290.14885830023826,303.15,288.15,,,,0.01780553246095781,inf,-inf,64.24872070858486,64.24872070858486,inf,inf,-inf,-inf
"(19800.0, 25909.807621135333)",,,,,,,,,,,,,,,,,290.1944486980891,303.15,288.15,,,,8.524032662663759e-05,inf,-inf,64.24872070858486,64.24872070858486,inf,inf,-inf,-inf
"(19800.0, 26100.0)",298.75,290.25,277.17457379943636,26100.0,0.0,0.0,0.0,0.0,,,,,,,,,290.2081747586677,303.15,288.15,66.33785612273778,200.0,0.0,,,,,,,,,
"(19800.0, 26290.192378864667)",,,,,,,,,,,,,,,,,290.2292702223008,303.15,288.15,,,,0.02072693335637056,inf,-inf,66.33785612273778,66.33785612273778,inf,inf,-inf,-inf
"(19800.0, 26809.807621135333)",,,,,,,,,,,,,,,,,290.27821819053304,303.15,288.15,,,,8.518762491408421e-05,inf,-inf,66.33785612273778,66.33785612273778,inf,inf,-inf,-inf
"(19800.0, 27000.0)",298.6666666666667,290.3333333333333,276.85593764302394,27000.0,0.0,0.0,0.0,0.0,,,,,,,,,290.29295512657285,303.15,288.15,68.32835764541787,200.0,0.0,,,,,,,,,
"(19800.0, 27190.192378864667)",,,,,,,,,,,,,,,,,290.3135712638226,303.15,288.15,,,,0.019759227182795002,inf,-inf,68.32835764541787,68.32835764541787,inf,inf,-inf,-inf
"(19800.0, 27709.807621135333)",,,,,,,,,,,,,,,,,290.36140704732225,303.15,288.15,,,,8.513114339240187e-05,inf,-inf,68.32835764541787,68.32835764541787,inf,inf,-inf,-inf
"(19800.0, 27900.0)",298.5833333333333,290.4166666666667,276.5428428602921,27900.0,0.0,0.0,0.0,0.0,,,,,,,,,290.37580913401365,303.15,288.15,70.3169064265674,200.0,0.0,,,,,,,,,
"(19800.0, 28090.192378864667)",,,,,,,,,,,,,,,,,290.3965840452657,303.15,288.15,,,,0.02007977726592195,inf,-inf,70.3169064265674,70.3169064265674,inf,inf,-inf,-inf
"(19800.0, 28609.807621135333)",,,,,,,,,,,,,,,,,290.44478823331673,303.15,288.15,,,,8.50883354143547e-05,inf,-inf,70.3169064265674,70.3169064265674,inf,inf,-inf,-inf
"(19800.0, 28800.0)",298.5,290.5,276.2366301711678,28800.0,0.0,0.0,0.0,0.0,,,,,,,,,290.45930123685525,303.15,288.15,72.26251406882298,200.0,0.0,,,,,,,,,
"(19800.0, 28990.192378864667)",,,,,,,,,,,,,,,,,290.4800235593125,303.15,288.15,,,,0.019973596038212738,inf,-inf,72.26251406882298,72.26251406882298,inf,inf,-inf,-inf
"(19800.0, 29509.807621135333)",,,,,,,,,,,,,,,,,290.52810572517427,303.15,288.15,,,,8.503259635420734e-05,inf,-inf,72.26251406882298,72.26251406882298,inf,inf,-inf,-inf
"(19800.0, 29700.0)",298.4166666666667,290.5833333333333,275.9386108253965,29700.0,0.0,0.0,0.0,0.0,,,,,,,,,290.5425819910654,303.15,288.15,74.16997981181309,200.0,0.0,,,,,,,,,
"(19800.0, 29890.192378864667)",,,,,,,,,,,,,,,,,290.5633217193672,303.15,288.15,,,,0.02000876837732304,inf,-inf,74.16997981181309,74.16997981181309,inf,inf,-inf,-inf
"(19800.0, 30409.807621135333)",,,,,,,,,,,,,,,,,290.6114442721454,303.15,288.15,,,,8.495814142011033e-05,inf,-inf,74.16997981181309,74.16997981181309,inf,inf,-inf,-inf
"(19800.0, 30600.0)",298.3333333333333,290.6666666666667,275.6500609875694,30600.0,0.0,0.0,0.0,0.0,,,,,,,,,290.6259326974667,303.15,288.15,76.02916515106217,200.0,0.0,,,,,,,,,
"(19800.0, 30790.192378864667)",,,,,,,,,,,,,,,,,290.64666670254707,303.15,288.15,,,,0.01999711773264682,inf,-inf,76.02916515106217,76.02916515106217,inf,inf,-inf,-inf
"(19800.0, 31309.807621135333)",,,,,,,,,,,,,,,,,290.69477597569,303.15,288.15,,,,8.486096315021079e-05,inf,-inf,76.02916515106217,76.02916515106217,inf,inf,-inf,-inf
"(19800.0, 31500.0)",298.25,290.75,275.3722162723912,31500.0,0.0,0.0,0.0,0.0,,,,,,,,,290.7092604028651,303.15,288.15,77.83512528498969,200.0,0.0,,,,,,,,,
"(19800.0, 31690.192378864667)",,,,,,,,,,,,,,,,,290.72999617570025,303.15,288.15,,,,0.020000977067799172,inf,-inf,77.83512528498969,77.83512528498969,inf,inf,-inf,-inf
"(19800.0, 32209.807621135333)",,,,,,,,,,,,,,,,,290.77810955057856,303.15,288.15,,,,8.474400301056898e-05,inf,-inf,77.83512528498969,77.83512528498969,inf,inf,-inf,-inf
"(19800.0, 32400.0)",298.1666666666667,290.8333333333333,275.1062664535877,32400.0,0.0,0.0,0.0,0.0,,,,,,,,,290.79259521267744,303.15,288.15,79.58153739242437,200.0,0.0,,,,,,,,,
"(19800.0, 32590.192378864667)",,,,,,,,,,,,,,,,,290.81333078651124,303.15,288.15,,,,0.019999698760644842,inf,-inf,79.58153739242437,79.58153739242437,inf,inf,-inf,-inf
"(19800.0, 33109.80762113533)",,,,,,,,,,,,,,,,,290.86144369964506,303.15,288.15,,,,8.46136151032359e-05,inf,-inf,79.58153739242437,79.58153739242437,inf,inf,-inf,-inf
"(19800.0, 33300.0)",298.0833333333333,290.9166666666667,274.85335036911243,33300.0,0.0,0.0,0.0,0.0,,,,,,,,,290.8759292227249,303.15,288.15,81.26272680515366,200.0,0.0,,,,,,,,,
"(19800.0, 33490.19237886467)",,,,,,,,,,,,,,,,,290.89666369549013,303.15,288.15,,,,0.02000012228058655,inf,-inf,81.26272680515366,81.26272680515366,inf,inf,-inf,-inf
"(19800.0, 34009.80762113533)",,,,,,,,,,,,,,,,,290.9447740538059,303.15,288.15,,,,8.447793425863131e-05,inf,-inf,81.26272680515366,81.26272680515366,inf,inf,-inf,-inf
"(19800.0, 34200.0)",298.0,291.0,274.61455104446753,34200.0,0.0,0.0,0.0,0.0,,,,,,,,,290.9592588076978,303.15,288.15,82.8735869482352,200.0,0.0,,,,,,,,,
"(19800.0, 34390.19237886467)",,,,,,,,,,,,,,,,,290.9799971682017,303.15,288.15,,,,0.01999998206937295,inf,-inf,82.8735869482352,82.8735869482352,inf,inf,-inf,-inf
"(19800.0, 34909.80762113533)",,,,,,,,,,,,,,,,,291.02811654726787,303.15,288.15,,,,8.434491249795803e-05,inf,-inf,82.8735869482352,82.8735869482352,inf,inf,-inf,-inf
"(19800.0, 35100.0)",297.9166666666667,291.0833333333333,274.3908910550221,35100.0,0.0,0.0,0.0,0.0,,,,,,,,,291.0426040170686,303.15,288.15,84.40795172888201,200.0,0.0,,,,,,,,,
"(19800.0, 35290.19237886467)",,,,,,,,,,,,,,,,,291.0633304541737,303.15,288.15,,,,0.02000002859720903,inf,-inf,84.40795172888201,84.40795172888201,inf,inf,-inf,-inf
"(19800.0, 35809.80762113533)",,,,,,,,,,,,,,,,,291.11142216728484,303.15,288.15,,,,8.422022927001795e-05,inf,-inf,84.40795172888201,84.40795172888201,inf,inf,-inf,-inf
"(19800.0, 36000.0)",297.8333333333333,291.1666666666667,274.18332814718804,36000.0,0.0,0.0,0.0,0.0,,,,,,,,,291.1259013075998,303.15,288.15,85.8642522836313,200.0,0.0,,,,,,,,,
"(19800.0, 36190.19237886467)",,,,,,,,,,,,,,,,,291.1466638020277,303.15,288.15,,,,0.02000001324324621,inf,-inf,85.8642522836313,85.8642522836313,inf,inf,-inf,-inf
"(19800.0, 36709.80762113533)",,,,,,,,,,,,,,,,,291.19483917922526,303.15,288.15,,,,8.411142630299548e-05,inf,-inf,85.8642522836313,85.8642522836313,inf,inf,-inf,-inf
"(19800.0, 36900.0)",297.75,291.25,273.9927511372023,36900.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2093435085793,303.15,288.15,87.22831073569576,200.0,0.0,,,,,,,,,
"(19800.0, 37090.19237886467)",,,,,,,,,,,,,,,,,291.22999712931824,303.15,288.15,,,,0.02000001845268422,inf,-inf,87.22831073569576,87.22831073569576,inf,inf,-inf,-inf
"(19800.0, 37609.80762113533)",,,,,,,,,,,,,,,,,291.27791988604906,303.15,288.15,,,,8.401076889703818e-05,inf,-inf,87.22831073569576,87.22831073569576,inf,inf,-inf,-inf
"(19800.0, 37800.0)",297.6666666666667,291.3333333333333,273.81997610507943,37800.0,0.0,0.0,0.0,0.0,,,,,,,,,291.2923481580754,303.15,288.15,88.52543639760988,200.0,0.0,,,,,,,,,
"(19800.0, 37990.19237886467)",,,,,,,,,,,,,,,,,291.3133304636321,303.15,288.15,,,,0.020000016638839557,inf,-inf,88.52543639760988,88.52543639760988,inf,inf,-inf,-inf
"(19800.0, 38509.80762113533)",,,,,,,,,,,,,,,,,291.3620158703002,303.15,288.15,,,,8.397019500238285e-05,inf,-inf,88.52543639760988,88.52543639760988,inf,inf,-inf,-inf
"(19800.0, 38700.0)",297.5833333333333,291.4166666666667,273.665742900032,38700.0,0.0,0.0,0.0,0.0,,,,,,,,,291.3766737560113,303.15,288.15,89.66320416027494,200.0,0.0,,,,,,,,,
"(19800.0, 38890.19237886467)",,,,,,,,,,,,,,,,,291.3966637950493,303.15,288.15,,,,0.020000017721663408,inf,-inf,89.66320416027494,89.66320416027494,inf,inf,-inf,-inf
"(19800.0, 39409.80762113533)",,,,,,,,,,,,,,,,,291.44304683800164,303.15,288.15,,,,8.381585932582173e-05,inf,-inf,89.66320416027494,89.66320416027494,inf,inf,-inf,-inf
"(19800.0, 39600.0)",297.5,291.5,273.53071197232236,39600.0,0.0,0.0,0.0,0.0,,,,,,,,,291.457011543014,303.15,288.15,90.90616616588692,200.0,0.0,,,,,,,,,
"(19800.0, 39790.19237886467)",,,,,,,,,,,,,,,,,291.4799971296591,303.15,288.15,,,,0.020000015611833455,inf,-inf,90.90616616588692,90.90616616588692,inf,inf,-inf,-inf
"(19800.0, 40309.80762113533)",,,,,,,,,,,,,,,,,291.5333307650073,303.15,288.15,,,,8.423207624229445e-05,inf,-inf,90.90616616588692,90.90616616588692,inf,inf,-inf,-inf
