,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(31500.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.98219435643335,303.15,288.15,,,,0.017802725832660345,inf,-inf,94.34102615869023,inf,-inf
"(31500.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.99050166589257,303.15,288.15,,,,0.0094954183632607,inf,-inf,94.34102615869023,inf,-inf
"(31500.0, 34200.0)",297.0,292.0,273.1608225962628,94.10848064217055,34200.0,0.0,,,,,,,,,,,,291.9930027766143,303.15,288.15,94.10848057697761,200.0,0.0,,,,,,
"(31500.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.9920575017491,303.15,288.15,,,,0.007939583344412948,inf,-inf,94.10848057697761,inf,-inf
"(31500.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.9898641731325,303.15,288.15,,,,0.01013291085470504,inf,-inf,94.10848057697761,inf,-inf
"(31500.0, 35100.0)",297.0,292.0,273.19289198768,93.99537297787577,35100.0,0.0,,,,,,,,,,,,291.98920382001216,303.15,288.15,93.99537299559736,200.0,0.0,,,,,,
"(31500.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.9894529193848,303.15,288.15,,,,0.010544164446348534,inf,-inf,93.99537299559736,inf,-inf
"(31500.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,291.9900309065953,303.15,288.15,,,,0.009966177458861374,inf,-inf,93.99537299559736,inf,-inf
"(31500.0, 36000.0)",297.0,292.0,273.246188476635,93.71654195081945,36000.0,0.0,,,,,,,,,,,,291.9902049232265,303.15,288.15,93.71654194627546,200.0,0.0,,,,,,
"(31500.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,291.99014108264504,303.15,288.15,,,,0.00985600145457338,inf,-inf,93.71654194627546,inf,-inf
"(31500.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,291.9899929528478,303.15,288.15,,,,0.010004131190889012,inf,-inf,93.71654194627546,inf,-inf
"(31500.0, 36900.0)",297.0,292.0,273.32048383937985,93.3478506400091,36900.0,0.0,,,,,,,,,,,,291.98994835489117,303.15,288.15,93.34785064247778,200.0,0.0,,,,,,
"(31500.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,291.9899578772759,303.15,288.15,,,,0.010039206748630227,inf,-inf,93.34785064247778,inf,-inf
"(31500.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,291.9899799721393,303.15,288.15,,,,0.010017111894221593,inf,-inf,93.34785064247778,inf,-inf
"(31500.0, 37800.0)",297.0,292.0,273.4154599317653,92.87403453269,37800.0,0.0,,,,,,,,,,,,291.98998662431677,303.15,288.15,92.87403452898891,200.0,0.0,,,,,,
"(31500.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,291.99001188918686,303.15,288.15,,,,0.009985194859510181,inf,-inf,92.87403452898891,inf,-inf
"(31500.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.9900705114614,303.15,288.15,,,,0.009926572608695085,inf,-inf,92.87403452898891,inf,-inf
"(31500.0, 38700.0)",297.0,292.0,273.53071005158273,92.29068667081897,38700.0,0.0,,,,,,,,,,,,291.99008816107437,303.15,288.15,92.29068668507442,200.0,0.0,,,,,,
"(31500.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.9899762892918,303.15,288.15,,,,0.010020794740196423,inf,-inf,92.29068668507442,inf,-inf
"(31500.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.9897167123253,303.15,288.15,,,,0.010280371605451567,inf,-inf,92.29068668507442,inf,-inf
"(31500.0, 39600.0)",297.0,292.0,273.6657406801256,91.64322058098921,39600.0,0.0,,,,,,,,,,,,291.98963856057946,303.15,288.15,91.6432205285626,200.0,0.0,,,,,,
"(31500.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.9900664945403,303.15,288.15,,,,0.009930589528128822,inf,-inf,91.6432205285626,inf,-inf
"(31500.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.99105943303584,303.15,288.15,,,,0.008937651482003622,inf,-inf,91.6432205285626,inf,-inf
"(31500.0, 40500.0)",297.0,292.0,273.8199735955122,90.76699147112699,40500.0,0.0,,,,,,,,,,,,291.99135838050216,303.15,288.15,90.76699167034096,200.0,0.0,,,,,,
"(31500.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.9897366679278,303.15,288.15,,,,0.01026041601056261,inf,-inf,90.76699167034096,inf,-inf
"(31500.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.98597379563677,303.15,288.15,,,,0.014023287248735233,inf,-inf,90.76699167034096,inf,-inf
"(31500.0, 41400.0)",297.0,292.0,273.99274834872057,90.36824866852125,41400.0,0.0,,,,,,,,,,,,291.98484089451136,303.15,288.15,90.36824602922593,200.0,0.0,,,,,,
"(31500.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.99219428855866,303.15,288.15,,,,0.007802796567080047,inf,-inf,90.36824602922593,inf,-inf
"(31500.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,292.0092564259209,303.15,288.15,,,,0.00010748392708899608,inf,-inf,90.36824602922593,inf,-inf
"(31500.0, 42300.0)",297.0,292.0,274.18332509173257,87.84549100148966,42300.0,0.0,,,,,,,,,,,,292.0143933833081,303.15,288.15,87.8454937367797,200.0,0.0,,,,,,
"(31500.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.9907734203801,303.15,288.15,,,,0.009223663879248094,inf,-inf,87.8454937367797,inf,-inf
"(31500.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.9359678368122,303.15,288.15,,,,0.06402924381958189,inf,-inf,87.8454937367797,inf,-inf
"(31500.0, 43200.0)",,,,,,,,,,,,,,,,,,291.9194673280297,303.15,288.15,,,,,,,,,
"(32400.0, 0.0)",298.0,291.0,281.6854525045965,45.87763020139916,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,291.0308519673063,45.87763020139916,0.0,291.0308519673063,303.15,288.15,45.87763020139916,200.0,0.0,,,,,,
"(32400.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,291.01553566803113,303.15,288.15,,,,9.679438600433659e-05,inf,-inf,45.87763020139916,inf,-inf
"(32400.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,290.9799971397772,303.15,288.15,,,,0.019999952243038795,inf,-inf,45.87763020139916,inf,-inf
"(32400.0, 900.0)",298.0833333333333,290.9166666666667,281.4466534044726,46.40010780942788,900.0,0.0,,,,,,,,,,,,290.96929743074384,303.15,288.15,169.85140893488867,200.0,0.0,,,,,,
"(32400.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,293.1735700659746,303.15,288.15,,,,9.702517649710278e-05,inf,-inf,169.85140893488867,inf,-inf
"(32400.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,298.2881609941982,303.15,288.15,,,,0.2048246802286932,inf,-inf,169.85140893488867,inf,-inf
"(32400.0, 1800.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.301640654477026,1800.0,0.0,,,,,,,,,,,,299.8280287783576,303.15,288.15,-1.6360913783457565e-09,200.0,0.0,,,,,,
"(32400.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,298.14790496917595,303.15,288.15,,,,9.694609014809037e-05,inf,-inf,-1.6360913783457565e-09,inf,-inf
"(32400.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,294.24950063597834,303.15,288.15,,,,9.702438438199017e-05,inf,-inf,-1.6360913783457565e-09,inf,-inf
"(32400.0, 2700.0)",298.25,290.75,280.9277879008665,48.203440232581734,2700.0,0.0,,,,,,,,,,,,293.07579440481226,303.15,288.15,23.427669881327592,200.0,0.0,,,,,,
"(32400.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,292.40295541133037,303.15,288.15,,,,9.702622528321125e-05,inf,-inf,23.427669881327592,inf,-inf
"(32400.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,290.84176186511667,303.15,288.15,,,,9.708597880314339e-05,inf,-inf,23.427669881327592,inf,-inf
"(32400.0, 3600.0)",298.3333333333333,290.6666666666667,280.6499433591285,49.17837172015512,3600.0,0.0,,,,,,,,,,,,290.3717278623213,303.15,288.15,51.648838633092254,200.0,0.0,,,,,,
"(32400.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,290.4265454604547,303.15,288.15,,,,0.240118299713566,inf,-inf,51.648838633092254,inf,-inf
"(32400.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,290.55373915947325,303.15,288.15,,,,0.11292460088451113,inf,-inf,51.648838633092254,inf,-inf
"(32400.0, 4500.0)",298.4166666666667,290.5833333333333,280.36139367612833,50.20394531762085,4500.0,0.0,,,,,,,,,,,,290.5920338114237,303.15,288.15,48.856733431683544,200.0,0.0,,,,,,
"(32400.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,290.5506225310788,303.15,288.15,,,,0.032707897656793605,inf,-inf,48.856733431683544,inf,-inf
"(32400.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,290.4545356154256,303.15,288.15,,,,0.12879481238806378,inf,-inf,48.856733431683544,inf,-inf
"(32400.0, 5400.0)",298.5,290.5,280.0633744659077,51.27752139826303,5400.0,0.0,,,,,,,,,,,,290.4256063915694,303.15,288.15,51.116346696985595,200.0,0.0,,,,,,
"(32400.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,290.4130771063591,303.15,288.15,,,,0.08691998910574855,inf,-inf,51.116346696985595,inf,-inf
"(32400.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,290.38400530850186,303.15,288.15,,,,0.11599178684650867,inf,-inf,51.116346696985595,inf,-inf
"(32400.0, 6300.0)",298.5833333333333,290.4166666666667,279.7571618924774,52.39169768189533,6300.0,0.0,,,,,,,,,,,,290.375252560613,303.15,288.15,51.24363280179087,200.0,0.0,,,,,,
"(32400.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,290.34194958045686,303.15,288.15,,,,0.07471418258392784,inf,-inf,51.24363280179087,inf,-inf
"(32400.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,290.2646764167535,303.15,288.15,,,,0.15198734601236433,inf,-inf,51.24363280179087,inf,-inf
"(32400.0, 7200.0)",298.6666666666667,290.3333333333333,279.44406720508766,53.5414493029646,7200.0,0.0,,,,,,,,,,,,290.24141151501675,303.15,288.15,55.20509377820844,200.0,0.0,,,,,,
"(32400.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,290.2633819367748,303.15,288.15,,,,0.06994849380280178,inf,-inf,55.20509377820844,inf,-inf
"(32400.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,290.314360077145,303.15,288.15,,,,0.018970354984103842,inf,-inf,55.20509377820844,inf,-inf
"(32400.0, 8100.0)",298.75,290.25,279.1254311232568,54.71349340559267,8100.0,0.0,,,,,,,,,,,,290.32970824421295,303.15,288.15,45.974498553118124,200.0,0.0,,,,,,
"(32400.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,290.1485367264247,303.15,288.15,,,,0.10146037147355312,inf,-inf,45.974498553118124,inf,-inf
"(32400.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,289.7281630455459,303.15,288.15,,,,0.5218340520315184,inf,-inf,45.974498553118124,inf,-inf
"(32400.0, 9000.0)",298.8333333333333,290.1666666666667,278.8026180956053,55.932131270206035,9000.0,0.0,,,,,,,,,,,,289.60159967076584,303.15,288.15,80.87324022684426,200.0,0.0,,,,,,
"(32400.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,290.08628594648667,303.15,288.15,,,,0.0803778190158089,inf,-inf,80.87324022684426,inf,-inf
"(32400.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,291.2109072792634,303.15,288.15,,,,9.702854605583599e-05,inf,-inf,80.87324022684426,inf,-inf
"(32400.0, 9900.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.04255475856724,9900.0,0.0,,,,,,,,,,,,291.5495009584106,303.15,288.15,43.282664375646355,200.0,0.0,,,,,,
"(32400.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,291.1513449218619,303.15,288.15,,,,9.702862501320339e-05,inf,-inf,43.282664375646355,inf,-inf
"(32400.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,290.22750037559246,303.15,288.15,,,,9.704528773048266e-05,inf,-inf,43.282664375646355,inf,-inf
"(32400.0, 10800.0)",299.0,290.0,278.15000250956723,59.31816625018775,10800.0,0.0,,,,,,,,,,,,289.949355265976,303.15,288.15,60.328622893269326,200.0,0.0,,,,,,
"(32400.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,289.9733721515467,303.15,288.15,,,,0.026624949968480492,inf,-inf,60.328622893269326,inf,-inf
"(32400.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,290.0290987178076,303.15,288.15,,,,9.70398380217172e-05,inf,-inf,60.328622893269326,inf,-inf
"(32400.0, 11700.0)",298.9166666666667,290.0833333333333,277.8229945513114,62.38032917793864,11700.0,0.0,,,,,,,,,,,,290.04587651007085,303.15,288.15,62.2040153313974,200.0,0.0,,,,,,
"(32400.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,290.0655249333111,303.15,288.15,,,,0.017805501446004207,inf,-inf,62.2040153313974,inf,-inf
"(32400.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,290.11111532247287,303.15,288.15,,,,9.703333303075662e-05,inf,-inf,62.2040153313974,inf,-inf
"(32400.0, 12600.0)",298.8333333333333,290.1666666666667,277.4973868805898,64.24872069904468,12600.0,0.0,,,,,,,,,,,,290.12484138043544,303.15,288.15,64.30712391611031,200.0,0.0,,,,,,
"(32400.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,290.14593684569684,303.15,288.15,,,,0.020726921244968458,inf,-inf,64.30712391611031,inf,-inf
"(32400.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,290.1948848177074,303.15,288.15,,,,9.70353072335193e-05,inf,-inf,64.30712391611031,inf,-inf
"(32400.0, 13500.0)",298.75,290.25,277.17457379943636,66.33785612690092,13500.0,0.0,,,,,,,,,,,,290.2096217548848,303.15,288.15,66.3185099511114,200.0,0.0,,,,,,
"(32400.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,290.2302378911644,303.15,288.15,,,,0.019759208371826566,inf,-inf,66.3185099511114,inf,-inf
"(32400.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,290.2780736724127,303.15,288.15,,,,9.703474938806299e-05,inf,-inf,66.3185099511114,inf,-inf
"(32400.0, 14400.0)",298.6666666666667,290.3333333333333,276.85593764302394,68.32835761873463,14400.0,0.0,,,,,,,,,,,,290.2924757584263,303.15,288.15,68.3347657196096,200.0,0.0,,,,,,
"(32400.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,290.31325067120457,303.15,288.15,,,,0.020079760799369357,inf,-inf,68.3347657196096,inf,-inf
"(32400.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,290.3614548627969,303.15,288.15,,,,9.703445186144809e-05,inf,-inf,68.3347657196096,inf,-inf
"(32400.0, 15300.0)",298.5833333333333,290.4166666666667,276.5428428602921,70.31690648886477,15300.0,0.0,,,,,,,,,,,,290.3759678674016,303.15,288.15,70.31478355565358,200.0,0.0,,,,,,
"(32400.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,290.39669018588665,303.15,288.15,,,,0.01997357862791169,inf,-inf,70.31478355565358,inf,-inf
"(32400.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,290.4447723425316,303.15,288.15,,,,9.703396416460353e-05,inf,-inf,70.31478355565358,inf,-inf
"(32400.0, 16200.0)",298.5,290.5,276.2366301711678,72.26251386414087,16200.0,0.0,,,,,,,,,,,,290.4592486056479,303.15,288.15,72.26321681334662,200.0,0.0,,,,,,
"(32400.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,290.47998834580574,303.15,288.15,,,,0.020008751205352032,inf,-inf,72.26321681334662,inf,-inf
"(32400.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,290.5281109260935,303.15,288.15,,,,9.703352313931055e-05,inf,-inf,72.26321681334662,inf,-inf
"(32400.0, 17100.0)",298.4166666666667,290.5833333333333,275.9386108253965,74.16998041252963,17100.0,0.0,,,,,,,,,,,,290.54259935969725,303.15,288.15,74.16974729624019,200.0,0.0,,,,,,
"(32400.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,290.5633333291301,303.15,288.15,,,,0.019997100382076492,inf,-inf,74.16974729624019,inf,-inf
"(32400.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,290.6114425195598,303.15,288.15,,,,9.70330951835276e-05,inf,-inf,74.16974729624019,inf,-inf
"(32400.0, 18000.0)",298.3333333333333,290.6666666666667,275.6500609875694,76.02916332060852,18000.0,0.0,,,,,,,,,,,,290.6259269218321,303.15,288.15,76.02924027388123,200.0,0.0,,,,,,
"(32400.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,290.646662802321,303.15,288.15,,,,0.020000959690858282,inf,-inf,76.02924027388123,inf,-inf
"(32400.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,290.69477642698894,303.15,288.15,,,,9.703269510100833e-05,inf,-inf,76.02924027388123,inf,-inf
"(32400.0, 18900.0)",298.25,290.75,275.3722162723912,77.83513079391675,18900.0,0.0,,,,,,,,,,,,290.7092621642929,303.15,288.15,77.83510503786728,200.0,0.0,,,,,,
"(32400.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,290.7299974132042,303.15,288.15,,,,0.019999681307750285,inf,-inf,77.83510503786728,inf,-inf
"(32400.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,290.7781095724177,303.15,288.15,,,,9.703231874137366e-05,inf,-inf,77.83510503786728,inf,-inf
"(32400.0, 19800.0)",298.1666666666667,290.8333333333333,275.1062664535877,79.58152074460226,19800.0,0.0,,,,,,,,,,,,290.79259486851214,303.15,288.15,79.5815290111101,200.0,0.0,,,,,,
"(32400.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,290.81333032224006,303.15,288.15,,,,0.0200001047718604,inf,-inf,79.5815290111101,inf,-inf
"(32400.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,290.8614429566911,303.15,288.15,,,,9.703196521876628e-05,inf,-inf,79.5815290111101,inf,-inf
"(32400.0, 20700.0)",298.0833333333333,290.9166666666667,274.85335036911243,81.26277704618289,20700.0,0.0,,,,,,,,,,,,290.8759283958671,303.15,288.15,81.26277404317268,200.0,0.0,,,,,,
"(32400.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,290.8966637950087,303.15,288.15,,,,0.01999996450329352,inf,-inf,81.26277404317268,inf,-inf
"(32400.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,290.9447763028028,303.15,288.15,,,,9.703163277199661e-05,inf,-inf,81.26277404317268,inf,-inf
"(32400.0, 21600.0)",298.0,291.0,274.61455104446753,82.8734352590167,21600.0,0.0,,,,,,,,,,,,290.9592617038456,303.15,288.15,82.87343598933484,200.0,0.0,,,,,,
"(32400.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,290.9799970810423,303.15,288.15,,,,0.020000010969635853,inf,-inf,82.87343598933484,inf,-inf
"(32400.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,291.0281095379176,303.15,288.15,,,,9.703131918023404e-05,inf,-inf,82.87343598933484,inf,-inf
"(32400.0, 22500.0)",297.9166666666667,291.0833333333333,274.3908910550221,84.40840964549211,22500.0,0.0,,,,,,,,,,,,291.04259492363013,303.15,288.15,84.4084091395412,200.0,0.0,,,,,,
"(32400.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,291.0633304289315,303.15,288.15,,,,0.01999999558041294,inf,-inf,84.4084091395412,inf,-inf
"(32400.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,291.111443183049,303.15,288.15,,,,9.703102515838864e-05,inf,-inf,84.4084091395412,inf,-inf
"(32400.0, 23400.0)",297.8333333333333,291.1666666666667,274.18332814718804,85.86286986545797,23400.0,0.0,,,,,,,,,,,,291.12592865825326,303.15,288.15,85.86286976921639,200.0,0.0,,,,,,
"(32400.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,291.1466637563314,303.15,288.15,,,,0.02000000068062741,inf,-inf,85.86286976921639,inf,-inf
"(32400.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,291.1947755655655,303.15,288.15,,,,9.703074271684202e-05,inf,-inf,85.86286976921639,inf,-inf
"(32400.0, 24300.0)",297.75,291.25,273.9927511372023,87.2324840914205,24300.0,0.0,,,,,,,,,,,,291.2092607562905,303.15,288.15,87.23248386015223,200.0,0.0,,,,,,
"(32400.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,291.22999709051834,303.15,288.15,,,,0.019999998993626224,inf,-inf,87.23248386015223,inf,-inf
"(32400.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,291.2781117680002,303.15,288.15,,,,9.70304911617017e-05,inf,-inf,87.23248386015223,inf,-inf
"(32400.0, 25200.0)",297.6666666666667,291.3333333333333,273.81997610507943,88.51283746579584,25200.0,0.0,,,,,,,,,,,,291.29259782227854,303.15,288.15,88.51283727857304,200.0,0.0,,,,,,
"(32400.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,291.313330422457,303.15,288.15,,,,0.01999999955501472,inf,-inf,88.51283727857304,inf,-inf
"(32400.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,291.361436435795,303.15,288.15,,,,9.703020658094938e-05,inf,-inf,88.51283727857304,inf,-inf
"(32400.0, 26100.0)",297.5833333333333,291.4166666666667,273.665742900032,89.70123896839445,26100.0,0.0,,,,,,,,,,,,291.3759198815292,303.15,288.15,89.70123876959475,200.0,0.0,,,,,,
"(32400.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,291.3966637551411,303.15,288.15,,,,0.019999999370952738,inf,-inf,89.70123876959475,inf,-inf
"(32400.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,291.44479592631444,303.15,288.15,,,,9.703007966604397e-05,inf,-inf,89.70123876959475,inf,-inf
"(32400.0, 27000.0)",297.5,291.5,273.53071197232236,90.79134310730544,27000.0,0.0,,,,,,,,,,,,291.4592872474797,303.15,288.15,90.79134290545431,200.0,0.0,,,,,,
"(32400.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,291.4799970875764,303.15,288.15,,,,0.019999999435641194,inf,-inf,90.79134290545431,inf,-inf
"(32400.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,291.52805029051996,303.15,288.15,,,,9.702952348934753e-05,inf,-inf,90.79134290545431,inf,-inf
"(32400.0, 27900.0)",297.4166666666667,291.5833333333333,273.41546154511315,91.78944582375621,27900.0,0.0,,,,,,,,,,,,291.542517836444,303.15,288.15,91.78944564203941,200.0,0.0,,,,,,
"(32400.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,291.5633304200999,303.15,288.15,,,,0.01999999941218152,inf,-inf,91.78944564203941,inf,-inf
"(32400.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,291.61162201972235,303.15,288.15,,,,9.703031758145809e-05,inf,-inf,91.78944564203941,inf,-inf
"(32400.0, 28800.0)",297.3333333333333,291.6666666666667,273.32048513842744,92.6653448286648,28800.0,0.0,,,,,,,,,,,,291.6261613405685,303.15,288.15,92.66534459226729,200.0,0.0,,,,,,
"(32400.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,291.64666375257764,303.15,288.15,,,,0.019999999434443035,inf,-inf,92.66534459226729,inf,-inf
"(32400.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,291.69423565851736,303.15,288.15,,,,9.702699275448814e-05,inf,-inf,92.66534459226729,inf,-inf
"(32400.0, 29700.0)",297.25,291.75,273.24618945581955,93.50073464734172,29700.0,0.0,,,,,,,,,,,,291.70855829866866,303.15,288.15,93.5007345469721,200.0,0.0,,,,,,
"(32400.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,291.7299970851263,303.15,288.15,,,,0.01999999938565456,inf,-inf,93.5007345469721,inf,-inf
"(32400.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,291.77974166797685,303.15,288.15,,,,9.703577749701192e-05,inf,-inf,93.5007345469721,inf,-inf
"(32400.0, 30600.0)",297.1666666666667,291.8333333333333,273.1928926428085,94.04125857190748,30600.0,0.0,,,,,,,,,,,,291.7947184435668,303.15,288.15,94.04125813021079,200.0,0.0,,,,,,
"(32400.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,291.813330417547,303.15,288.15,,,,0.01999999946515746,inf,-inf,94.04125813021079,inf,-inf
"(32400.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,291.8565159254348,303.15,288.15,,,,9.700289709899253e-05,inf,-inf,94.04125813021079,inf,-inf
"(32400.0, 31500.0)",297.0833333333333,291.9166666666667,273.1608229245299,95.0488490264331,31500.0,0.0,,,,,,,,,,,,291.8695179373787,303.15,288.15,95.04884922191324,200.0,0.0,,,,,,
"(32400.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,291.8966637507617,303.15,288.15,,,,0.019999998749118363,inf,-inf,95.04884922191324,inf,-inf
"(32400.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,291.95965039254514,303.15,288.15,,,,9.706660190816485e-05,inf,-inf,95.04884922191324,inf,-inf
"(32400.0, 32400.0)",297.0,292.0,273.1501176284409,94.34102904932914,32400.0,0.0,,,,,,,,,,,,291.9786140011453,303.15,288.15,94.34102929878601,200.0,0.0,,,,,,
"(32400.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,291.982194328068,303.15,288.15,,,,0.017802754198069395,inf,-inf,94.34102929878601,inf,-inf
"(32400.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,291.9905017884548,303.15,288.15,,,,0.00949529580107306,inf,-inf,94.34102929878601,inf,-inf
"(32400.0, 33300.0)",297.0,292.0,273.1608225962628,94.1084710617723,33300.0,0.0,,,,,,,,,,,,291.99300294461676,303.15,288.15,94.10847099657835,200.0,0.0,,,,,,
"(32400.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.9920574818445,303.15,288.15,,,,0.007939603249060958,inf,-inf,94.10847099657835,inf,-inf
"(32400.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.9898637172255,303.15,288.15,,,,0.010133366761520995,inf,-inf,94.10847099657835,inf,-inf
"(32400.0, 34200.0)",297.0,292.0,273.19289198768,93.99540864859105,34200.0,0.0,,,,,,,,,,,,291.98920323283636,303.15,288.15,93.99540866623511,200.0,0.0,,,,,,
"(32400.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.9894530283849,303.15,288.15,,,,0.010544055446275366,inf,-inf,93.99540866623511,inf,-inf
"(32400.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.9900326309379,303.15,288.15,,,,0.00996445311694617,inf,-inf,93.99540866623511,inf,-inf
"(32400.0, 35100.0)",297.0,292.0,273.246188476635,93.71640702715742,35100.0,0.0,,,,,,,,,,,,291.9902071339058,303.15,288.15,93.71640702293516,200.0,0.0,,,,,,
"(32400.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.99014066098397,303.15,288.15,,,,0.009856423115444003,inf,-inf,93.71640702293516,inf,-inf
"(32400.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,291.98998642334675,303.15,288.15,,,,0.010010660689291923,inf,-inf,93.71640702293516,inf,-inf
"(32400.0, 36000.0)",297.0,292.0,273.32048383937985,93.3483615525793,36000.0,0.0,,,,,,,,,,,,291.9899399864814,303.15,288.15,93.34836155382001,200.0,0.0,,,,,,
